scenario,run,agents,observations,states,missing,RFN,KL,Inaccuracy
status quo,0,50,300,64,0.4,1.010460283,710.1123881,0.089312915
status quo,0,50,300,64,0.4,0.957574946,607.6261189,0.084638467
status quo,0,50,300,64,0.4,0.96325574,489.2285754,0.085140583
status quo,0,50,300,64,0.4,0.955203375,425.8283044,0.084428848
status quo,0,50,300,64,0.6,1.246302197,898.1052044,0.110158592
status quo,0,50,300,64,0.6,1.077637979,800.4744153,0.09525064
status quo,0,50,300,64,0.6,1.060327574,684.2133389,0.093720602
status quo,0,50,300,64,0.6,1.032122636,597.3599952,0.091227614
status quo,0,50,300,64,0.6,0.966917543,564.96784,0.085464244
status quo,0,50,300,64,0.8,1.796199066,999.5363217,0.158763068
status quo,0,50,150,8,0,1.007886722,4.868806884,0.251971681
status quo,0,50,150,8,0,0.919875964,7.143165103,0.229968991
status quo,0,50,150,8,0,0.793809309,12.7537899,0.198452327
status quo,0,50,150,8,0,0.84823713,10.48590426,0.212059282
status quo,0,50,150,8,0,0.822024538,10.13624477,0.205506135
status quo,0,50,150,8,0.2,1.134793156,6.296287973,0.283698289
status quo,0,50,150,8,0.2,0.879559214,6.897155688,0.219889804
status quo,0,50,150,8,0.2,0.840353785,8.022922981,0.210088446
status quo,0,50,150,8,0.2,0.781977284,8.164629808,0.195494321
status quo,0,50,150,8,0.2,0.845775362,11.04346065,0.21144384
status quo,0,50,150,8,0.4,1.062634203,5.956822283,0.265658551
status quo,0,50,150,8,0.4,0.865589163,6.228620468,0.216397291
status quo,0,50,300,64,0.8,1.515817233,898.011704,0.133980581
status quo,0,50,150,8,0.4,0.810408908,24.09370984,0.202602227
status quo,0,50,150,8,0.4,0.780980879,15.43466711,0.19524522
status quo,0,50,150,8,0.4,0.866953708,9.935304729,0.216738427
status quo,0,50,150,8,0.6,1.053591984,8.7917634,0.263397996
status quo,0,50,150,8,0.6,0.833347727,25.76802725,0.208336932
status quo,0,50,150,8,0.6,0.823612859,16.89102974,0.205903215
status quo,0,50,150,8,0.6,0.874206904,29.13136417,0.218551726
status quo,0,50,150,8,0.6,0.858572771,18.6053664,0.214643193
status quo,0,50,150,8,0.8,1.295403374,88.33774196,0.323850843
status quo,0,50,150,8,0.8,0.907609098,71.29673262,0.226902274
status quo,0,50,150,8,0.8,1.114767449,72.79188418,0.278691862
status quo,0,50,150,8,0.8,0.993720773,67.3629386,0.248430193
status quo,0,50,150,8,0.8,0.866207996,24.7102489,0.216551999
status quo,0,50,300,64,0.8,1.228513968,694.6163403,0.10858632
status quo,0,50,300,64,0.8,1.127925619,635.124176,0.099695482
status quo,0,50,300,64,0.8,1.034650582,740.6373702,0.091451055
status quo,0,300,150,32,0,1.088542941,24.52015878,0.136067868
status quo,0,300,150,32,0,0.960542781,64.69672774,0.120067848
status quo,0,300,150,32,0,0.956475469,107.8139682,0.119559434
status quo,0,300,150,32,0,0.956890507,86.17944899,0.119611313
status quo,0,300,150,32,0,0.965285247,86.79562798,0.120660656
status quo,0,300,150,32,0.2,1.127585564,32.27039819,0.140948196
status quo,0,300,150,32,0.2,0.964628189,108.3104104,0.120578524
status quo,0,300,150,32,0.2,0.951430429,124.6051451,0.118928804
status quo,0,300,150,32,0.2,0.955241878,94.13715011,0.119405235
status quo,0,300,150,32,0.2,0.965729926,86.26905216,0.120716241
status quo,0,300,150,32,0.4,1.102338398,39.52522673,0.1377923
status quo,0,300,150,32,0.4,0.968970532,150.8753775,0.121121317
status quo,0,300,150,32,0.4,0.955199394,158.3102595,0.119399924
status quo,0,300,150,32,0.4,0.960951587,121.9570757,0.120118948
status quo,0,300,150,32,0.4,0.966956834,94.8884963,0.120869604
status quo,0,300,150,32,0.6,1.13774333,149.7262917,0.142217916
status quo,0,300,150,32,0.6,0.970631287,225.372225,0.121328911
status quo,0,300,150,32,0.6,0.965051153,203.9645083,0.120631394
status quo,0,300,150,32,0.6,0.967395398,158.7308269,0.120924425
status quo,0,300,150,32,0.6,0.972066553,124.2149312,0.121508319
status quo,0,300,150,32,0.8,1.166137938,334.2226994,0.145767242
status quo,0,300,150,32,0.8,1.056378369,344.3555043,0.132047296
status quo,0,300,150,32,0.8,1.03264293,284.7085132,0.129080366
status quo,0,300,150,32,0.8,1.007277103,277.9327398,0.125909638
status quo,0,300,150,32,0.8,0.982558815,199.0179522,0.122819852
status quo,0,50,500,32,0,1.011931055,23.99450465,0.126491382
status quo,0,50,500,32,0,0.888762524,109.6702651,0.111095315
status quo,0,50,500,32,0,0.879215432,134.1861951,0.109901929
status quo,0,50,500,32,0,0.870565577,82.51437891,0.108820697
status quo,0,50,500,32,0,0.885589267,71.12235784,0.110698658
status quo,0,50,500,32,0.2,1.065353458,35.270704,0.133169182
status quo,0,50,500,32,0.2,0.900889655,172.9893957,0.112611207
status quo,0,50,500,32,0.2,0.870054402,141.4520746,0.1087568
status quo,0,50,500,32,0.2,0.877335134,109.2007975,0.109666892
status quo,0,50,500,32,0.2,0.876074981,80.49171908,0.109509373
status quo,0,50,500,32,0.4,1.20031447,142.3170223,0.150039309
status quo,0,50,500,32,0.4,0.912928295,219.5467901,0.114116037
status quo,0,300,150,16,0,1.123843031,8.580632222,0.198669257
status quo,0,50,500,32,0.4,0.875146665,177.1565406,0.109393333
status quo,0,300,150,16,0,0.941635392,16.71649252,0.166459193
status quo,0,300,150,16,0,0.914765238,20.38969532,0.161709176
status quo,0,300,150,16,0,0.926796269,31.80672019,0.163835982
status quo,0,300,150,16,0,0.94249728,31.73447194,0.166611554
status quo,0,50,500,32,0.4,0.892174834,141.9774539,0.111521854
status quo,0,300,150,16,0.2,1.191320733,8.36759939,0.210597742
status quo,0,300,150,16,0.2,0.949948242,16.71705235,0.167928711
status quo,0,300,150,16,0.2,0.9233928,28.68553507,0.163234328
status quo,0,300,150,16,0.2,0.934907532,33.12161021,0.165269864
status quo,0,300,150,16,0.2,0.939808758,31.64785554,0.166136286
status quo,0,50,500,32,0.4,0.892206579,92.92657431,0.111525822
status quo,0,300,150,16,0.4,1.215707261,9.512181592,0.214908712
status quo,0,300,150,16,0.4,0.962161661,18.36303901,0.170087759
status quo,0,300,150,16,0.4,0.917953992,28.10773194,0.162272873
status quo,0,300,150,16,0.4,0.924823462,40.22891269,0.163487235
status quo,0,300,150,16,0.4,0.946968272,34.46278846,0.167401922
status quo,0,50,500,32,0.6,1.116299619,179.9167666,0.139537452
status quo,0,300,150,16,0.6,1.286564354,12.0826408,0.227434595
status quo,0,300,150,16,0.6,0.943073815,38.96968416,0.166713472
status quo,0,300,150,16,0.6,0.921298041,52.05116385,0.162864023
status quo,0,300,150,16,0.6,0.93019681,48.09886232,0.164437118
status quo,0,300,150,16,0.6,0.944373488,35.31371242,0.166943224
status quo,0,300,150,16,0.8,1.156530732,28.37185282,0.204447681
status quo,0,50,500,32,0.6,0.976659672,295.6766736,0.122082459
status quo,0,300,150,16,0.8,0.917464507,88.34563272,0.162186344
status quo,0,300,150,16,0.8,0.944689914,90.08794235,0.166999161
status quo,0,300,300,32,0,1.139986881,27.33101984,0.14249836
status quo,0,300,150,16,0.8,0.941442708,71.34782708,0.166425131
status quo,0,300,150,16,0.8,0.93945237,51.27785751,0.166073285
status quo,0,50,500,32,0.6,0.91399585,237.3284455,0.114249481
status quo,0,300,300,32,0,0.96012998,41.65685812,0.120016247
status quo,0,300,300,32,0,0.950055559,76.75672344,0.118756945
status quo,0,50,500,32,0.6,0.876781729,161.8192588,0.109597716
status quo,0,300,300,32,0,0.954079475,78.04408392,0.119259934
status quo,0,50,500,32,0.6,0.900499831,117.2043611,0.112562479
status quo,0,300,300,32,0,0.959748336,76.40842677,0.119968542
status quo,0,50,500,32,0.8,1.268796264,417.2466062,0.158599533
status quo,0,300,300,32,0.2,1.094145234,24.74724073,0.136768154
status quo,0,300,300,32,0.2,0.961363627,56.39244541,0.120170453
status quo,0,50,500,32,0.8,1.134889102,400.228141,0.141861138
status quo,0,300,300,32,0.2,0.948957656,89.73057752,0.118619707
status quo,0,50,500,32,0.8,1.110325628,311.5419682,0.138790703
status quo,0,300,300,32,0.2,0.951029625,86.81149288,0.118878703
status quo,0,50,500,32,0.8,1.038674522,272.3670339,0.129834315
status quo,0,300,300,32,0.2,0.957526099,78.57026252,0.119690762
status quo,0,300,300,32,0.4,1.156616944,32.93721717,0.144577118
status quo,0,50,500,32,0.8,0.917116008,133.2787963,0.114639501
status quo,0,300,300,32,0.4,0.961276996,96.39984942,0.120159624
status quo,0,300,300,32,0.4,0.951574408,118.1990853,0.118946801
status quo,0,300,300,32,0.4,0.951339446,98.14597979,0.118917431
status quo,0,300,300,32,0.4,0.959827419,84.94421472,0.119978427
status quo,0,300,300,32,0.6,1.097600353,52.72794029,0.137200044
status quo,0,300,300,32,0.6,0.964562516,166.5950315,0.120570314
status quo,0,300,300,32,0.6,0.958757726,168.711809,0.119844716
status quo,0,300,300,32,0.6,0.956552984,121.3879519,0.119569123
status quo,0,300,300,32,0.6,0.961080658,98.85875607,0.120135082
status quo,0,300,300,32,0.8,1.161305224,256.0417065,0.145163153
status quo,0,300,300,32,0.8,1.011491575,305.6179971,0.126436447
status quo,0,300,300,32,0.8,0.983588401,250.877287,0.12294855
status quo,0,300,300,32,0.8,0.973653019,190.9977578,0.121706627
status quo,0,300,300,32,0.8,0.980712613,154.1746353,0.122589077
status quo,0,50,500,64,0,1.004061171,234.643992,0.088747308
status quo,0,50,500,64,0,0.909085907,485.2284161,0.080352601
status quo,0,50,500,64,0,0.895323228,404.6879334,0.079136141
status quo,0,50,500,64,0,0.902308884,329.123053,0.079753591
status quo,0,50,500,64,0,0.908136996,208.1505378,0.080268729
status quo,0,50,500,64,0.2,1.025520681,390.7807368,0.090644078
status quo,0,50,500,64,0.2,0.916855532,538.9451197,0.081039346
status quo,0,50,500,64,0.2,0.914478459,461.5729677,0.08082924
status quo,0,50,500,64,0.2,0.92659409,370.5045394,0.081900121
status quo,0,300,150,64,0,1.051745384,120.9568835,0.092962037
status quo,0,300,150,64,0,0.980452136,412.4700716,0.086660544
status quo,0,50,500,64,0.2,0.909734983,227.351849,0.080409972
status quo,0,300,150,64,0,0.973329874,358.6927394,0.086031019
status quo,0,300,150,64,0,0.977737238,298.7062666,0.086420579
status quo,0,300,150,64,0,0.976098155,228.6206697,0.086275703
status quo,0,50,500,64,0.4,1.057617373,654.2188736,0.093481052
status quo,0,300,150,64,0.2,1.087258228,253.7414321,0.096100958
status quo,0,300,150,64,0.2,0.987290576,478.7774894,0.087264983
status quo,0,300,150,64,0.2,0.978308345,397.4369462,0.086471058
status quo,0,50,500,64,0.4,0.934983439,635.4761349,0.082641641
status quo,0,300,150,64,0.2,0.976403377,331.493573,0.086302681
status quo,0,300,150,64,0.2,0.979180959,261.1597021,0.086548187
status quo,0,300,150,64,0.4,1.0726269,412.0250968,0.094807719
status quo,0,50,500,64,0.4,0.926622438,541.4981766,0.081902626
status quo,0,300,150,64,0.4,0.992316541,560.0597719,0.087709219
status quo,0,300,150,64,0.4,0.986552874,475.5728774,0.087199778
status quo,0,300,150,64,0.4,0.98392396,389.0661892,0.086967413
status quo,0,50,500,64,0.4,0.919256096,409.419875,0.081251527
status quo,0,300,150,64,0.4,0.981208838,312.9012762,0.086727428
status quo,0,300,150,64,0.6,1.118017179,654.2260214,0.098819691
status quo,0,300,150,64,0.6,1.022577548,672.9305344,0.09038394
status quo,0,50,500,64,0.4,0.920307312,289.2830383,0.081344443
status quo,0,300,150,64,0.6,1.004000485,596.0530106,0.088741944
status quo,0,300,150,64,0.6,0.995511055,488.5690929,0.087991577
status quo,0,300,150,64,0.6,0.99230854,438.8215252,0.087708512
status quo,0,50,500,64,0.6,1.109020142,801.3021206,0.098024458
status quo,0,300,150,64,0.8,1.355067765,946.9501872,0.119772201
status quo,0,300,150,64,0.8,1.181366954,863.242555,0.104419073
status quo,0,300,150,64,0.8,1.148045047,786.7020548,0.101473805
status quo,0,300,150,64,0.8,1.061833401,753.913381,0.0938537
status quo,0,50,500,64,0.6,1.022965055,758.6203737,0.090418191
status quo,0,300,150,64,0.8,1.038823973,716.7188427,0.091819934
status quo,0,50,500,64,0.6,0.981370581,622.8846962,0.086741724
status quo,0,50,500,64,0.6,0.962222529,481.9507965,0.085049259
status quo,0,50,500,64,0.6,0.931679954,323.451271,0.082349652
status quo,0,50,500,64,0.8,1.576034871,1001.494714,0.139303118
status quo,0,50,500,64,0.8,1.366520729,807.2130389,0.120784509
status quo,0,50,500,64,0.8,1.135356346,599.651968,0.100352271
status quo,0,50,500,64,0.8,1.041290751,490.5967462,0.092037969
status quo,0,50,500,64,0.8,1.021610562,748.3932746,0.09029847
status quo,0,300,300,64,0,1.057815919,64.62507716,0.093498601
status quo,0,300,300,64,0,0.976228201,293.4686636,0.086287198
status quo,0,300,300,64,0,0.968242229,293.592992,0.085581331
status quo,0,300,300,64,0,0.97131195,232.16886,0.085852658
status quo,0,300,300,64,0,0.973014544,211.9529434,0.086003148
status quo,0,300,300,64,0.2,1.07492271,113.3000817,0.095010642
status quo,0,300,300,64,0.2,0.972679681,385.5388563,0.08597355
status quo,0,300,300,64,0.2,0.968897402,328.9804804,0.08563924
status quo,0,300,300,64,0.2,0.971716609,274.6982356,0.085888425
status quo,0,300,300,64,0.2,0.973658727,222.676517,0.086060086
status quo,0,300,300,64,0.4,1.097709758,294.5062676,0.097024752
status quo,0,300,300,64,0.4,0.979994493,450.5326742,0.086620094
status quo,0,300,300,64,0.4,0.974284414,392.1521132,0.08611539
status quo,0,300,300,64,0.4,0.974049023,335.8741367,0.086094584
status quo,0,300,300,64,0.4,0.974342337,248.1991989,0.086120509
status quo,0,300,300,64,0.6,1.078671268,465.3793828,0.095341971
status quo,0,300,300,64,0.6,0.990540983,577.6638087,0.087552281
status quo,0,300,300,64,0.6,0.985997695,495.1006687,0.087150707
status quo,0,300,300,64,0.6,0.981730734,402.63228,0.086773557
status quo,0,300,300,64,0.6,0.979556248,286.7935816,0.086581358
status quo,0,300,300,64,0.8,1.200909908,823.525544,0.106146442
status quo,0,300,300,64,0.8,1.081884051,771.8837713,0.095625944
status quo,0,300,300,64,0.8,1.05634519,663.6490671,0.093368606
status quo,0,300,300,64,0.8,1.014057741,573.3302624,0.089630888
status quo,0,300,300,64,0.8,1.001386651,511.9599708,0.088510911
status quo,0,300,500,64,0,1.053491319,55.85956535,0.093116357
status quo,0,300,500,64,0,0.967074079,206.8803725,0.08547808
status quo,0,300,500,64,0,0.963016583,244.6520959,0.085119445
status quo,0,300,500,64,0,0.964297085,213.6770512,0.085232626
status quo,0,300,500,64,0,0.969387148,187.4409512,0.085682528
status quo,0,300,500,64,0.2,1.076029717,69.2151904,0.095108489
status quo,0,300,500,64,0.2,0.969844174,263.974217,0.085722924
status quo,0,300,500,64,0.2,0.964161201,286.5546755,0.085220615
status quo,0,300,500,64,0.2,0.96890188,235.6715498,0.085639636
status quo,0,300,500,64,0.2,0.969608302,191.03393,0.085702076
status quo,0,300,500,64,0.4,1.051477805,90.12158143,0.092938386
status quo,0,300,500,64,0.4,0.970976585,355.4791905,0.085823016
status quo,0,150,150,64,0,1.03628613,260.6304022,0.091595619
status quo,0,300,500,64,0.4,0.966880889,340.11566,0.085461004
status quo,0,150,150,64,0,0.971116896,492.2608457,0.085835418
status quo,0,150,150,64,0,0.982784543,463.6615152,0.086866702
status quo,0,150,150,64,0,0.974123539,374.9193446,0.08610117
status quo,0,300,500,64,0.4,0.969110301,274.5407371,0.085658058
status quo,0,150,150,64,0,0.971404099,278.5478605,0.085860803
status quo,0,150,150,64,0.2,1.100027652,457.3966095,0.097229627
status quo,0,150,150,64,0.2,0.997476304,571.6592236,0.088165282
status quo,0,300,500,64,0.4,0.969317889,216.329051,0.085676407
status quo,0,150,150,64,0.2,0.979561345,528.2158164,0.086581809
status quo,0,150,150,64,0.2,0.975184199,416.0607174,0.08619492
status quo,0,150,150,64,0.2,0.979237809,371.4056185,0.086553212
status quo,0,150,150,64,0.4,1.097614075,606.3708801,0.097016294
status quo,0,300,500,64,0.6,1.093066293,352.8970816,0.096614324
status quo,0,150,150,64,0.4,1.01977413,686.5023536,0.09013615
status quo,0,150,150,64,0.4,1.000449594,611.4716895,0.088428086
status quo,0,150,150,64,0.4,0.979537257,441.5099806,0.08657968
status quo,0,300,500,64,0.6,0.979134402,507.6378781,0.086544072
status quo,0,150,150,64,0.4,0.980396978,399.9614535,0.086655669
status quo,0,150,150,64,0.6,1.145446595,795.06731,0.101244132
status quo,0,150,150,64,0.6,1.113766401,808.0708123,0.098443972
status quo,0,150,150,64,0.6,1.044161947,677.5027512,0.092291749
status quo,0,300,500,64,0.6,0.971122588,428.1409261,0.085835921
status quo,0,150,150,64,0.6,1.019008165,684.5036993,0.090068448
status quo,0,150,150,64,0.6,1.007098244,547.3125449,0.08901575
status quo,0,150,150,64,0.8,1.630244447,1004.342652,0.144094613
status quo,0,300,500,64,0.6,0.972532832,360.5001162,0.08596057
status quo,0,150,150,64,0.8,1.347519385,852.6223337,0.119105012
status quo,0,150,150,64,0.8,1.196568854,746.4188224,0.105762744
status quo,0,150,150,64,0.8,1.15259805,853.1193045,0.101876237
status quo,0,150,150,64,0.8,1.051244935,900.5337024,0.092917803
status quo,0,300,500,64,0.6,0.972125811,251.4542745,0.085924594
status quo,0,300,500,64,0.8,1.164688167,756.56958,0.102944863
status quo,0,300,500,64,0.8,1.037358633,719.0263374,0.091690415
status quo,0,300,500,64,0.8,1.018763448,620.0283564,0.090046818
status quo,0,300,500,64,0.8,0.991614004,462.264661,0.087647123
status quo,0,300,500,64,0.8,0.983264778,353.3715307,0.086909149
status quo,1,50,150,4,0,0.859226472,2.138397138,0.303782433
status quo,1,50,150,4,0,0.877062432,2.598678855,0.310088397
status quo,1,300,150,8,0,1.039639645,5.142694459,0.259909911
status quo,1,50,150,4,0,0.809855781,3.676114436,0.286327257
status quo,1,50,300,8,0,1.042024887,5.126466773,0.260506222
status quo,1,50,150,4,0,0.747619853,2.848587977,0.264323534
status quo,1,50,150,4,0,0.738628309,3.1503847,0.261144543
status quo,1,150,500,4,0,0.877578703,2.844582097,0.310270926
status quo,1,300,150,8,0,0.923854954,6.608930825,0.230963739
status quo,1,50,150,4,0.2,0.832589981,2.269120046,0.294365011
status quo,1,150,150,32,0,1.124078282,38.33485292,0.140509785
status quo,1,50,300,8,0,0.889403919,6.599056366,0.22235098
status quo,1,50,150,4,0.2,0.862113541,2.505702518,0.304803166
status quo,1,50,150,4,0.2,0.767671045,3.762078857,0.271412701
status quo,1,300,150,8,0,0.875080567,8.215927553,0.218770142
status quo,1,300,300,16,0,1.173287984,8.749013761,0.207409972
status quo,1,50,150,4,0.2,0.713170583,2.18157398,0.252143878
status quo,1,150,500,4,0,0.651801279,1.60946437,0.230446552
status quo,1,50,150,4,0.2,0.689255799,2.336012245,0.243688725
status quo,1,50,300,8,0,0.835796525,7.922516978,0.208949131
status quo,1,50,500,16,0,1.154024656,8.880990043,0.204004665
status quo,1,300,150,8,0,0.866681885,8.606788067,0.216670471
status quo,1,50,150,4,0.4,0.86942615,2.431857831,0.307388563
status quo,1,50,150,4,0.4,0.900143161,2.864190559,0.318248666
status quo,1,50,150,4,0.4,0.833180246,2.906961554,0.294573701
status quo,1,150,150,32,0,0.953230328,116.3458348,0.119153791
status quo,1,50,300,8,0,0.805557094,9.45976012,0.201389274
status quo,1,50,150,4,0.4,0.742959743,2.871196635,0.262675936
status quo,1,300,150,8,0,0.903614271,11.49786862,0.225903568
status quo,1,150,500,4,0,0.813801738,2.959823674,0.287722364
status quo,1,50,150,4,0.4,0.756353183,2.847171418,0.267411232
status quo,1,50,150,4,0.6,0.836342899,3.231405894,0.295691868
status quo,1,50,150,4,0.6,0.809589002,2.292897168,0.286232937
status quo,1,300,150,8,0.2,1.141951362,5.981123427,0.28548784
status quo,1,300,300,16,0,0.950634357,16.64983973,0.16805
status quo,1,50,300,8,0,0.813905982,9.010419171,0.203476495
status quo,1,50,150,4,0.6,0.643322742,2.042261528,0.227448937
status quo,1,50,150,4,0.6,0.709879516,5.574409617,0.25098031
status quo,1,150,500,4,0,0.778721824,3.212560147,0.275319741
status quo,1,300,150,8,0.2,0.952161382,7.945581252,0.238040346
status quo,1,50,150,4,0.6,0.721039823,5.731079002,0.254926074
status quo,1,150,150,32,0,0.947879002,132.6797492,0.118484875
status quo,1,50,150,4,0.8,0.718034233,1.998597977,0.253863438
status quo,1,50,300,8,0.2,1.058879306,4.884370211,0.264719827
status quo,1,50,150,4,0.8,0.834080033,8.503201596,0.294891824
status quo,1,50,500,16,0,0.860506964,14.61669349,0.152117577
status quo,1,300,150,8,0.2,0.861191562,8.240363623,0.21529789
status quo,1,50,150,4,0.8,0.677033115,18.69560013,0.239367353
status quo,1,50,150,4,0.8,0.673989549,10.29445358,0.23829129
status quo,1,50,300,8,0.2,0.93105906,7.790915226,0.232764765
status quo,1,50,150,4,0.8,0.806756453,11.77403339,0.285231479
status quo,1,150,500,4,0,0.760007089,2.98961451,0.268703083
status quo,1,300,500,32,0,1.111332742,25.46783695,0.138916593
status quo,1,300,150,8,0.2,0.845653253,8.02132213,0.211413313
status quo,1,300,300,16,0,0.909441409,20.40271623,0.160768047
status quo,1,150,300,64,0,1.041356766,130.5823789,0.092043804
status quo,1,150,150,32,0,0.953049506,116.9738807,0.119131188
status quo,1,300,150,8,0.2,0.891891908,11.26558105,0.222972977
status quo,1,50,300,8,0.2,0.794052784,9.507768933,0.198513196
status quo,1,150,500,4,0.2,0.800879129,2.349376363,0.283153532
status quo,1,300,150,8,0.4,1.130083126,5.713394395,0.282520781
status quo,1,50,300,8,0.2,0.823615642,8.211683699,0.20590391
status quo,1,300,150,8,0.4,0.918566677,6.708821504,0.229641669
status quo,1,50,500,16,0,0.849331016,30.47739138,0.15014193
status quo,1,150,150,32,0,0.958595476,90.99647651,0.119824434
status quo,1,150,500,4,0.2,0.873257705,2.414995808,0.308743222
status quo,1,300,300,16,0,0.925449581,24.6851734,0.163597919
status quo,1,50,300,8,0.2,0.779891995,8.196240365,0.194972999
status quo,1,300,150,8,0.4,0.87654049,8.389460692,0.219135123
status quo,1,300,150,8,0.4,0.865488285,10.4246755,0.216372071
status quo,1,50,300,8,0.4,0.974184903,4.273181086,0.243546226
status quo,1,150,500,4,0.2,0.788458969,3.390465008,0.278762342
status quo,1,300,150,8,0.4,0.897039338,11.06494576,0.224259834
status quo,1,150,150,32,0.2,1.103054241,47.19003267,0.13788178
status quo,1,50,300,8,0.4,0.827357521,11.74253211,0.20683938
status quo,1,300,150,8,0.6,1.009120421,4.756600221,0.252280105
status quo,1,150,500,4,0.2,0.797719533,3.13954489,0.282036446
status quo,1,300,300,16,0,0.936895961,31.11062952,0.165621372
status quo,1,50,500,16,0,0.846847573,23.39145705,0.149702915
status quo,1,50,300,8,0.4,0.802654778,11.51294094,0.200663694
status quo,1,300,150,8,0.6,0.931877558,6.655194312,0.232969389
status quo,1,150,150,32,0.2,0.954053517,172.8026698,0.11925669
status quo,1,300,150,8,0.6,0.868483691,8.138440452,0.217120923
status quo,1,150,500,4,0.2,0.772424061,3.114441939,0.273093146
status quo,1,50,300,8,0.4,0.789820152,11.72454309,0.197455038
status quo,1,300,500,32,0,0.954327839,39.87018619,0.11929098
status quo,1,300,150,8,0.6,0.874566361,8.791422204,0.21864159
status quo,1,50,300,8,0.4,0.828279641,9.004220199,0.20706991
status quo,1,300,300,16,0.2,1.147022104,8.583293282,0.202766777
status quo,1,150,500,4,0.4,0.923484314,2.907596527,0.326501011
status quo,1,300,150,8,0.6,0.900605312,11.21162506,0.225151328
status quo,1,150,300,64,0,0.960707016,421.1777327,0.084915306
status quo,1,150,150,32,0.2,0.942368517,142.1867916,0.117796065
status quo,1,300,150,8,0.8,0.954604167,8.490100645,0.238651042
status quo,1,50,300,8,0.6,1.034976985,5.32397733,0.258744246
status quo,1,50,500,16,0,0.849775647,22.86909337,0.150220531
status quo,1,150,500,4,0.4,0.988888037,3.219115462,0.349624718
status quo,1,300,150,8,0.8,0.872006572,11.11319671,0.218001643
status quo,1,50,300,8,0.6,0.92564911,8.43516467,0.231412278
status quo,1,300,150,8,0.8,0.851689887,19.70596185,0.212922472
status quo,1,150,150,32,0.2,0.950867731,126.0522062,0.118858466
status quo,1,300,300,16,0.2,0.966717107,16.99840407,0.170893055
status quo,1,150,500,4,0.4,0.700815783,2.457066421,0.247775796
status quo,1,300,150,8,0.8,0.897734749,26.24652178,0.224433687
status quo,1,50,300,8,0.6,0.795381491,14.60869598,0.198845373
status quo,1,300,150,8,0.8,0.906106442,19.19695738,0.22652661
status quo,1,50,300,8,0.6,0.809502158,15.92862745,0.20237554
status quo,1,150,500,4,0.4,0.66525522,1.903600514,0.235203239
status quo,1,150,150,32,0.2,0.951071741,95.00128986,0.118883968
status quo,1,50,500,16,0.2,1.205012234,9.012871779,0.213018081
status quo,1,50,300,8,0.6,0.805369479,10.13232482,0.20134237
status quo,1,300,300,16,0.2,0.90920156,19.80135851,0.160725647
status quo,1,150,500,4,0.4,0.743409467,2.702666355,0.262834938
status quo,1,50,300,8,0.8,1.048094793,43.57057553,0.262023698
status quo,1,150,150,32,0.4,1.096530943,116.9673261,0.137066368
status quo,1,150,500,4,0.6,0.738997346,2.208881033,0.261275017
status quo,1,300,500,32,0,0.943393308,65.48007431,0.117924163
status quo,1,50,300,8,0.8,0.93917697,60.67536308,0.234794242
status quo,1,300,300,16,0.2,0.921387147,26.10546102,0.162879775
status quo,1,150,500,4,0.6,0.888451257,2.81738603,0.314114954
status quo,1,50,500,16,0.2,0.90606882,15.95462363,0.160171852
status quo,1,150,300,64,0,0.957677971,364.9456762,0.084647573
status quo,1,50,300,8,0.8,0.8070731,37.05055236,0.201768275
status quo,1,150,150,32,0.4,0.979078385,231.3785856,0.122384798
status quo,1,150,500,4,0.6,0.644058525,1.745068021,0.227709075
status quo,1,50,300,8,0.8,0.80445855,27.07913475,0.201114638
status quo,1,50,300,8,0.8,0.863097733,16.54827705,0.215774433
status quo,1,150,500,4,0.6,0.680150031,2.170508562,0.24046935
status quo,1,300,300,16,0.2,0.938491781,33.85391435,0.165903476
status quo,1,150,150,32,0.4,0.959388969,192.480024,0.119923621
status quo,1,50,500,16,0.2,0.844716583,28.97475239,0.149326206
status quo,1,150,500,4,0.6,0.761801355,2.995612822,0.269337452
status quo,1,150,150,32,0.4,0.96801496,160.5138713,0.12100187
status quo,1,150,500,4,0.8,0.783710167,2.319536764,0.277083387
status quo,1,300,300,16,0.4,1.208408991,9.594660031,0.213618548
status quo,1,150,500,4,0.8,0.887061042,2.796536858,0.313623439
status quo,1,150,150,32,0.4,0.960187644,126.3867957,0.120023456
status quo,1,300,500,32,0,0.953328241,67.69081703,0.11916603
status quo,1,50,500,16,0.2,0.855005505,34.56363584,0.151145048
status quo,1,150,500,4,0.8,0.7520737,2.714905223,0.265898207
status quo,1,300,300,16,0.4,0.973191351,20.79414497,0.172037551
status quo,1,150,500,4,0.8,0.726233365,2.697290933,0.256762268
status quo,1,150,300,64,0,0.957273274,273.3243534,0.084611803
status quo,1,150,150,32,0.6,1.101855194,230.0944623,0.137731899
status quo,1,150,500,4,0.8,0.868549099,12.56428246,0.307078479
status quo,1,300,300,16,0.4,0.915324749,28.21889991,0.161808084
status quo,1,50,500,16,0.2,0.838194881,23.88944622,0.148173321
status quo,1,150,150,32,0.6,0.998315785,289.4590287,0.124789473
status quo,1,300,300,16,0.4,0.927906487,28.3448533,0.164032242
status quo,1,150,150,32,0.6,0.965479052,238.8495525,0.120684881
status quo,1,50,500,16,0.4,1.009665939,7.896542894,0.178485408
status quo,1,300,500,32,0,0.958083955,73.99904301,0.119760494
status quo,1,150,150,32,0.6,0.963311531,188.7993679,0.120413941
