run,state,missing,SS ratio,agents,observations,Time,RFN,KL,Inaccuracy
2,32,0.6,0.6,300,150,0,0.693943067,14.235132,0.086742883
2,16,0.6,0.8,300,500,0,0.648474059,5.557819445,0.114635101
2,64,0,0,50,300,0.236888647,0.76026492,66.71080999,0.06719856
2,16,0.8,0.8,150,500,0.299400568,0.7160644,7.104881113,0.126583498
2,64,0.2,0,50,300,0,0.81229603,140.1811397,0.071797504
2,32,0.8,0.6,300,150,0.174631596,0.705524973,15.42438403,0.088190622
2,8,0.4,0.8,150,500,0.266320229,0.601120337,2.337380953,0.150280084
2,64,0.4,0,50,300,0.211860657,0.916308509,329.2906015,0.080990995
2,32,0.2,0.8,300,150,0,0.704734899,15.06368307,0.088091862
2,64,0.6,0,50,300,0,1.144344411,647.3630826,0.101146712
2,8,0.6,0.8,150,500,0,0.601120337,2.337380953,0.150280084
2,64,0.8,0,50,300,0.197847843,2.121481679,1048.129155,0.18751426
2,32,0.4,0.8,300,150,0.181360245,0.704734899,15.06368307,0.088091862
2,16,0,0,300,150,0.275120735,0.669764242,5.821262373,0.118398709
2,8,0.2,0.8,300,500,0,0.612079244,2.56885869,0.153019811
2,32,0.6,0.8,300,150,0,0.704734899,15.06368307,0.088091862
2,4,0.4,0.2,300,500,0.667482853,0.708817346,1.467985712,0.250604776
2,16,0.2,0,300,150,0,0.674154911,5.908012137,0.119174877
2,16,0.8,0.8,300,500,0.512781143,0.64775145,5.543604245,0.114507361
2,8,0.8,0.8,150,500,0.259120226,0.60163584,2.340439469,0.15040896
2,16,0.4,0,300,150,0.207633018,0.675669861,5.930472135,0.119442685
2,32,0.8,0.8,300,150,0.185591698,0.708002,15.47021166,0.08850025
2,16,0.6,0,300,150,0,0.690793642,6.346881562,0.122116217
2,16,0.8,0,300,150,0.14491868,0.74724205,8.642714801,0.13209498
2,64,0,0,300,150,0.332300901,0.722247266,28.77256788,0.063838242
2,64,0.2,0,300,150,0,0.735805572,33.35762479,0.065036639
2,64,0.4,0,300,150,0.262120247,0.779487023,57.86540863,0.06889757
2,8,0.4,0.8,300,500,0.47666502,0.612079244,2.56885869,0.153019811
2,32,0,0,50,150,0.07628417,0.743320882,16.31891701,0.09291511
2,16,0.2,0.2,300,150,0,0.669488563,5.827590617,0.118349976
2,32,0.2,0,50,150,0,0.773265399,27.03465977,0.096658175
2,4,0.6,0.2,300,500,0,0.70940359,1.463682568,0.250812044
2,32,0.4,0,50,150,0.066726685,0.824429014,73.64001886,0.103053627
2,64,0.6,0,300,150,0,0.882224135,251.4983681,0.077978334
2,32,0.6,0,50,150,0,0.999784881,227.5420956,0.12497311
2,32,0.8,0,50,150,0.056671619,1.575619063,479.9068868,0.196952383
2,64,0.2,0.2,50,300,0,0.7872486,108.848181,0.069583603
2,64,0.8,0,300,150,0.205431223,1.328025014,790.3739658,0.117381937
2,16,0.4,0.2,300,150,0.207603693,0.668044562,5.794222856,0.11809471
2,64,0.4,0.2,50,300,0.203050852,0.843924156,199.8399585,0.074593062
2,16,0.6,0.2,300,150,0,0.669442668,5.828640141,0.118341863
2,32,0.2,0.2,50,150,0,0.76216247,18.18550573,0.095270309
2,32,0.4,0.2,50,150,0.066089869,0.786000255,32.9050272,0.098250032
2,16,0.8,0.2,300,150,0.148340702,0.681233467,6.139659426,0.120426201
2,64,0.6,0.2,50,300,0,0.992477721,449.5349653,0.087723466
2,32,0.6,0.2,50,150,0,0.8755123,107.4426436,0.109439037
2,64,0.2,0.2,300,150,0,0.732639754,29.828226,0.064756817
2,32,0.8,0.2,50,150,0.0656147,1.150512866,341.7392981,0.143814108
2,8,0.6,0.8,300,500,0,0.612079244,2.56885869,0.153019811
2,16,0.2,0.4,300,150,0,0.671670085,5.867983388,0.118735618
2,4,0.8,0.2,300,500,0.459965229,0.73213355,1.608090757,0.258848299
2,32,0.2,0.4,50,150,0,0.812509404,56.75888963,0.101563676
2,64,0.8,0.2,50,300,0.197480202,1.499215628,881.4409284,0.132513192
2,32,0.4,0.4,50,150,0.064623833,0.812509404,56.75888963,0.101563676
2,16,0.4,0.4,300,150,0.188972473,0.671670085,5.867983388,0.118735618
2,32,0.6,0.4,50,150,0,0.823553281,64.51627174,0.10294416
2,64,0.4,0.2,300,150,0.267602444,0.749356254,38.44573639,0.066234361
2,64,0.2,0.4,50,300,0,0.898134427,287.2239374,0.079384618
2,32,0.8,0.4,50,150,0.05807209,0.99674949,231.501034,0.124593686
2,32,0.2,0.6,50,150,0,0.909107677,155.8683834,0.11363846
2,16,0.6,0.4,300,150,0,0.671708487,5.848968956,0.118742407
2,32,0.4,0.6,50,150,0.058627844,0.909107677,155.8683834,0.11363846
2,64,0.4,0.4,50,300,0.197653532,0.898134427,287.2239374,0.079384618
2,64,0.6,0.2,300,150,0,0.806285261,99.59413174,0.071266222
2,32,0,0,300,300,0.587451458,0.684609238,12.4756826,0.085576155
2,32,0.6,0.6,50,150,0,0.909107677,155.8683834,0.11363846
2,32,0.8,0.6,50,150,0.064600945,0.973656409,211.5003728,0.121707051
2,16,0.8,0.4,300,150,0.148348808,0.683489334,6.104658471,0.120824986
2,32,0.2,0.8,50,150,0,0.96663882,205.6660095,0.120829853
2,64,0.6,0.4,50,300,0,0.917626587,325.775779,0.081107498
2,64,0.8,0.2,300,150,0.20750761,1.054979608,539.9790961,0.093247904
2,32,0.4,0.8,50,150,0.057141781,0.96663882,205.6660095,0.120829853
2,16,0.2,0.6,300,150,0,0.677212877,5.956266229,0.119715454
2,32,0.6,0.8,50,150,0,0.96663882,205.6660095,0.120829853
2,32,0.2,0,300,300,0,0.689217211,12.66827518,0.086152151
2,32,0.8,0.8,50,150,0.057188749,0.986473925,217.3893798,0.123309241
2,8,0.8,0.8,300,500,0.482235193,0.613025675,2.573127103,0.153256419
2,64,0.8,0.4,50,300,0.190392971,1.222930531,720.7268285,0.108092809
2,4,0.2,0.4,300,500,0,0.712324913,1.486330906,0.251844888
2,64,0.2,0.4,300,150,0,0.757809258,41.27324108,0.066981508
2,16,0.4,0.6,300,150,0.160951138,0.677212877,5.956266229,0.119715454
2,64,0.2,0.6,50,300,0,1.041000412,522.670859,0.092012306
2,32,0.4,0,300,300,0.433090448,0.695504572,12.95978648,0.086938072
2,16,0.6,0.6,300,150,0,0.677212877,5.956266229,0.119715454
2,64,0.4,0.4,300,150,0.261702538,0.757809258,41.27324108,0.066981508
2,64,0.4,0.6,50,300,0.20012641,1.041000412,522.670859,0.092012306
2,16,0,0,50,150,0.060078621,0.658002151,5.755038169,0.116319446
2,16,0.2,0,50,150,0,0.657219274,5.744696346,0.116181051
2,16,0.8,0.6,300,150,0.158473492,0.683091523,6.064832643,0.120754662
2,16,0.4,0,50,150,0.048173904,0.685405427,6.474266238,0.121163706
2,32,0.6,0,300,300,0,0.701759419,13.29226248,0.087719927
2,16,0.6,0,50,150,0,0.746724644,11.89636683,0.132003515
2,64,0.6,0.4,300,150,0,0.770474691,56.10538527,0.068100985
2,16,0.8,0,50,150,0.038074732,0.970161689,110.9080054,0.171501977
2,64,0.6,0.6,50,300,0,1.041000412,522.670859,0.092012306
2,16,0.2,0.8,300,150,0,0.68494977,6.085966118,0.121083157
2,32,0.8,0,300,300,0.334814548,0.76143529,29.49747719,0.095179411
2,64,0.8,0.4,300,150,0.218701601,0.904297662,287.1603064,0.079929376
2,64,0.8,0.6,50,300,0.191021919,1.128275593,631.6791013,0.099726415
2,4,0.4,0.4,300,500,0.579923391,0.712324913,1.486330906,0.251844888
2,16,0.4,0.8,300,150,0.148468256,0.68494977,6.085966118,0.121083157
2,16,0.2,0.2,50,150,0,0.67297434,6.07175006,0.11896618
2,16,0.4,0.2,50,150,0.048788309,0.681964144,6.244676769,0.120555368
2,64,0.2,0.8,50,300,0,1.121293825,622.4715739,0.099109308
2,64,0.2,0.6,300,150,0,0.835556847,158.5242063,0.073853489
2,16,0.6,0.8,300,150,0,0.68494977,6.085966118,0.121083157
2,16,0.6,0.2,50,150,0,0.704511524,6.970537326,0.124541219
2,16,0.8,0.2,50,150,0.040588856,0.810858173,32.12568187,0.143340828
2,64,0.4,0.8,50,300,0.203050137,1.121293825,622.4715739,0.099109308
2,16,0.2,0.4,50,150,0,0.686734947,6.379049797,0.121398734
2,64,0.4,0.6,300,150,0.219591141,0.835556847,158.5242063,0.073853489
2,16,0.8,0.8,300,150,0.15597105,0.692242846,6.230113465,0.122372403
2,16,0.4,0.4,50,150,0.04610014,0.686734947,6.379049797,0.121398734
2,16,0.6,0.4,50,150,0,0.695251436,6.502816863,0.122904251
2,64,0.6,0.8,50,300,0,1.121293825,622.4715739,0.099109308
2,16,0.8,0.4,50,150,0.039559126,0.767009134,25.14477934,0.13558934
2,64,0.6,0.6,300,150,0,0.835556847,158.5242063,0.073853489
2,16,0.2,0.6,50,150,0,0.730905608,9.526113553,0.129207078
2,16,0.4,0.6,50,150,0.042061329,0.730905608,9.526113553,0.129207078
2,16,0.6,0.6,50,150,0,0.730905608,9.526113553,0.129207078
2,64,0.8,0.8,50,300,0.198925495,1.13155209,633.1859951,0.100016019
2,32,0,0,50,300,0.155339241,0.703712477,13.72950263,0.08796406
2,16,0.8,0.6,50,150,0.039540768,0.753686334,12.5930288,0.133234179
2,4,0.6,0.4,300,500,0,0.71267703,1.488000877,0.25196938
2,64,0.8,0.6,300,150,0.211064339,0.865014945,220.8372678,0.076457242
2,16,0.2,0.8,50,150,0,0.749921008,12.56360778,0.132568558
2,32,0.2,0,50,300,0,0.719762615,15.73498774,0.089970327
2,16,0.4,0.8,50,150,0.04073,0.749921008,12.56360778,0.132568558
2,32,0.4,0,50,300,0.132930517,0.75556748,27.57786455,0.094445935
2,16,0.6,0.8,50,150,0,0.749921008,12.56360778,0.132568558
2,16,0.8,0.8,50,150,0.042114019,0.755204737,15.69566297,0.133502598
2,32,0.6,0,50,300,0,0.813126444,67.49022556,0.101640806
2,64,0.2,0.8,300,150,0,0.860507291,206.3398592,0.076058818
2,32,0.8,0,50,300,0.111440659,1.188467052,339.6932159,0.148558381
2,64,0.4,0.8,300,150,0.205721855,0.860507291,206.3398592,0.076058818
2,32,0.2,0.2,300,300,0,0.686011514,12.54262836,0.085751439
2,64,0.6,0.8,300,150,0,0.860507291,206.3398592,0.076058818
2,4,0.8,0.4,300,500,0.499766111,0.719347241,1.50840392,0.254327656
2,64,0.8,0.8,300,150,0.205584049,0.86888049,221.7735377,0.076798911
2,16,0,0,50,300,0.117541313,0.676058498,5.99183846,0.119511387
2,16,0.2,0,50,300,0,0.685940316,6.208519619,0.121258262
2,32,0.4,0.2,300,300,0.443396091,0.691108879,12.76167294,0.08638861
2,16,0.4,0,50,300,0.094219923,0.690428946,6.328434892,0.122051747
2,16,0.6,0,50,300,0,0.703990506,6.67199401,0.124449115
2,16,0.8,0,50,300,0.078154087,0.82526255,37.748118,0.145887186
2,32,0.2,0.2,50,300,0,0.709262021,14.01003752,0.088657753
2,32,0.6,0.2,300,300,0,0.696572203,13.03309341,0.087071525
2,4,0.2,0.6,300,500,0,0.719902863,1.518335361,0.254524098
2,32,0.4,0.2,50,300,0.141745329,0.725611133,15.74886681,0.090701392
2,32,0.6,0.2,50,300,0,0.779286164,34.90284089,0.097410771
2,32,0.8,0.2,300,300,0.347284555,0.735020124,18.86074756,0.091877515
2,32,0.8,0.2,50,300,0.115232468,0.917805264,171.0645833,0.114725658
2,32,0.2,0.4,50,300,0,0.745944587,19.83219351,0.093243073
2,32,0.4,0.4,50,300,0.125863075,0.745944587,19.83219351,0.093243073
2,32,0.2,0.4,300,300,0,0.693120815,12.87407957,0.086640102
2,16,0.2,0.2,50,300,0,0.679658137,6.066305574,0.120147719
2,4,0.4,0.6,300,500,0.470185518,0.719902863,1.518335361,0.254524098
2,32,0.6,0.4,50,300,0,0.749898857,20.9546408,0.093737357
2,16,0.4,0.2,50,300,0.103857279,0.682215513,6.148119587,0.120599804
2,32,0.8,0.4,50,300,0.113829613,0.847331541,111.7972004,0.105916443
2,32,0.4,0.4,300,300,0.40851903,0.693120815,12.87407957,0.086640102
2,16,0.6,0.2,50,300,0,0.694998571,6.390367843,0.122859551
2,32,0.2,0.6,50,300,0,0.766365915,33.61346057,0.095795739
2,16,0.8,0.2,50,300,0.081159353,0.765772338,16.17763275,0.135370703
2,32,0.4,0.6,50,300,0.118737221,0.766365915,33.61346057,0.095795739
2,16,0.2,0.4,50,300,0,0.692767834,6.36210133,0.122465208
2,32,0.6,0.6,50,300,0,0.766365915,33.61346057,0.095795739
2,16,0.4,0.4,50,300,0.091712713,0.692767834,6.36210133,0.122465208
2,32,0.6,0.4,300,300,0,0.694813839,12.94508582,0.08685173
2,32,0.8,0.6,50,300,0.117671251,0.799892979,75.19784944,0.099986622
2,4,0.6,0.6,300,500,0,0.719902863,1.518335361,0.254524098
2,16,0.6,0.4,50,300,0,0.694021912,6.36762222,0.1226869
2,32,0.2,0.8,50,300,0,0.798456669,73.98234938,0.099807084
2,16,0.8,0.4,50,300,0.082312584,0.721177408,7.514491933,0.127487359
2,32,0.4,0.8,50,300,0.130245686,0.798456669,73.98234938,0.099807084
2,16,0.2,0.6,50,300,0,0.705383428,6.569634065,0.124695351
2,32,0.8,0.4,300,300,0.340894938,0.719726223,14.15399531,0.089965778
2,16,0.4,0.6,50,300,0.085629463,0.705383428,6.569634065,0.124695351
2,32,0.6,0.8,50,300,0,0.798456669,73.98234938,0.099807084
2,16,0.6,0.6,50,300,0,0.705383428,6.569634065,0.124695351
2,32,0.8,0.8,50,300,0.128364801,0.80022202,77.17526451,0.100027752
2,16,0.8,0.6,50,300,0.078811169,0.726220207,7.061821036,0.128378808
2,32,0.2,0.6,300,300,0,0.704392004,13.34392964,0.088049
2,16,0.2,0.8,50,300,0,0.719672292,6.911707007,0.127221289
2,4,0.8,0.6,300,500,0.462766171,0.718137864,1.509507591,0.253900077
2,16,0.4,0.8,50,300,0.080654621,0.719672292,6.911707007,0.127221289
2,16,0.6,0.8,50,300,0,0.719672292,6.911707007,0.127221289
2,16,0.8,0.8,50,300,0.07928896,0.72271893,7.002554683,0.127759864
2,64,0,0,300,300,0.659273863,0.711602604,27.49326526,0.062897378
2,32,0.4,0.6,300,300,0.364004374,0.704392004,13.34392964,0.088049
2,32,0.6,0.6,300,300,0,0.704392004,13.34392964,0.088049
2,64,0.2,0,300,300,0,0.720513358,28.41082001,0.063684985
2,4,0.2,0.8,300,500,0,0.718282366,1.509643492,0.253951166
2,64,0,0,50,500,0.366163969,0.740651383,33.19013521,0.065464952
2,64,0.4,0,300,300,0.502604008,0.734450084,31.17884138,0.064916829
2,32,0.8,0.6,300,300,0.334368944,0.713003754,13.72825183,0.089125469
2,64,0.2,0,50,500,0,0.772879957,56.55427538,0.068313582
2,64,0.6,0,300,300,0,0.789691939,72.24202047,0.069799566
2,64,0.4,0,50,500,0.336132526,0.833693443,162.7948287,0.073688786
2,32,0.2,0.8,300,300,0,0.712510335,13.70756914,0.089063792
2,64,0.8,0,300,300,0.404501677,1.021172603,510.1726119,0.090259759
2,64,0.6,0,50,500,0,1.006030337,458.7874973,0.088921359
2,4,0.4,0.8,300,500,0.44858861,0.718282366,1.509643492,0.253951166
2,64,0.8,0,50,500,0.315966129,1.665485868,961.1654466,0.147209544
2,32,0.4,0.8,300,300,0.338443518,0.712510335,13.70756914,0.089063792
2,32,0,0,50,500,0.255066156,0.685732704,12.75793256,0.085716588
2,32,0.6,0.8,300,300,0,0.712510335,13.70756914,0.089063792
2,4,0.6,0.8,300,500,0,0.718282366,1.509643492,0.253951166
2,32,0.2,0,50,500,0,0.69854787,13.31181631,0.087318484
2,32,0.4,0,50,500,0.217118502,0.714961984,14.05138632,0.089370248
2,32,0.6,0,50,500,0,0.761626175,36.60667554,0.095203272
2,32,0.8,0.8,300,300,0.345296621,0.713426537,13.73715522,0.089178317
2,32,0.8,0,50,500,0.184508562,1.002252,239.6794967,0.1252815
2,64,0.2,0.2,300,300,0,0.715428886,27.87847956,0.063235577
2,4,0.8,0.8,300,500,0.454000235,0.717558981,1.506500675,0.253695411
2,8,0,0,50,150,0.049687624,0.598328228,2.351988358,0.149582057
2,8,0.2,0,50,150,0,0.610150865,2.422438572,0.152537716
2,8,0.4,0,50,150,0.039566278,0.61356838,2.464117388,0.153392095
2,8,0.6,0,50,150,0,0.633665025,2.65511778,0.158416256
2,8,0.8,0,50,150,0.030684948,0.685808292,7.865243924,0.171452073
2,64,0.4,0.2,300,300,0.524876118,0.723120403,29.03941201,0.063915418
2,8,0.2,0.2,50,150,0,0.600056933,2.357471694,0.150014233
2,8,0.4,0.2,50,150,0.039057493,0.592955945,2.295288479,0.148238986
2,8,0.6,0.2,50,150,0,0.606429219,2.408882186,0.151607305
2,8,0.8,0.2,50,150,0.030050993,0.606811447,2.46788828,0.151702862
2,64,0.6,0.2,300,300,0,0.756562464,40.70158455,0.066871306
2,8,0.2,0.4,50,150,0,0.594726217,2.327757012,0.148681554
2,8,0.4,0.4,50,150,0.037111759,0.594726217,2.327757012,0.148681554
2,8,0.6,0.4,50,150,0,0.599086226,2.363372129,0.149771556
2,8,0.8,0.4,50,150,0.030751944,0.640014105,2.633723389,0.160003526
2,8,0.2,0.6,50,150,0,0.60829726,2.424011142,0.152074315
2,8,0.4,0.6,50,150,0.034545183,0.60829726,2.424011142,0.152074315
2,8,0.6,0.6,50,150,0,0.60829726,2.424011142,0.152074315
2,8,0.8,0.6,50,150,0.0295403,0.614426402,2.477820174,0.1536066
2,64,0.8,0.2,300,300,0.40850997,0.873897814,231.0959876,0.077242384
2,8,0.2,0.8,50,150,0,0.615733224,2.481153928,0.153933306
2,8,0.4,0.8,50,150,0.03056097,0.615733224,2.481153928,0.153933306
2,8,0.6,0.8,50,150,0,0.615733224,2.481153928,0.153933306
2,8,0.8,0.8,50,150,0.030548573,0.617211961,2.501724876,0.15430299
2,64,0.2,0.2,50,500,0,0.760508837,46.24562208,0.067220119
2,64,0.2,0.4,300,300,0,0.734913536,30.06431669,0.064957793
2,64,0.4,0.2,50,500,0.335377455,0.795812683,81.98824626,0.070340568
2,64,0.4,0.4,300,300,0.484267712,0.734913536,30.06431669,0.064957793
2,64,0.6,0.2,50,500,0,0.877912421,245.7666744,0.077597228
2,32,0.2,0.2,50,500,0,0.694019743,13.13663613,0.086752468
2,64,0.6,0.4,300,300,0,0.74309162,31.68934437,0.06568064
2,64,0.8,0.2,50,500,0.307768106,1.196194887,714.9047522,0.10572969
2,32,0.4,0.2,50,500,0.22642827,0.707723776,13.85650657,0.088465472
2,64,0.8,0.4,300,300,0.40790391,0.820951735,109.1375381,0.072562567
2,64,0.2,0.4,50,500,0,0.809847105,113.8686939,0.071581047
2,32,0.6,0.2,50,500,0,0.73513393,16.8864991,0.091891741
2,64,0.4,0.4,50,500,0.326224804,0.809847105,113.8686939,0.071581047
2,64,0.2,0.6,300,300,0,0.773348719,42.81400382,0.068355015
2,32,0.8,0.2,50,500,0.192737341,0.843349274,95.80755666,0.105418659
2,64,0.6,0.4,50,500,0,0.829204917,151.6257184,0.073292052
2,32,0.2,0.4,50,500,0,0.705057661,14.59134882,0.088132208
2,64,0.4,0.6,300,300,0.434943199,0.773348719,42.81400382,0.068355015
2,32,0.4,0.4,50,500,0.208871603,0.705057661,14.59134882,0.088132208
2,64,0.8,0.4,50,500,0.31172204,1.034345007,524.189312,0.091424046
2,32,0.6,0.4,50,500,0,0.71037366,15.56479331,0.088796708
2,64,0.2,0.6,50,500,0,0.92600597,336.6099349,0.081848138
2,64,0.6,0.6,300,300,0,0.773348719,42.81400382,0.068355015
2,32,0.8,0.4,50,500,0.192557335,0.797067775,43.80446055,0.099633472
2,64,0.4,0.6,50,500,0.313311338,0.92600597,336.6099349,0.081848138
2,32,0.2,0.6,50,500,0,0.743096899,18.49188366,0.092887112
2,64,0.8,0.6,300,300,0.409857273,0.800819162,73.32094919,0.070783083
2,32,0.4,0.6,50,500,0.194989681,0.743096899,18.49188366,0.092887112
2,64,0.6,0.6,50,500,0,0.92600597,336.6099349,0.081848138
2,32,0.6,0.6,50,500,0,0.743096899,18.49188366,0.092887112
2,64,0.2,0.8,300,300,0,0.798213556,69.24293251,0.070552777
2,64,0.8,0.6,50,500,0.307911396,0.988366472,437.2704727,0.087360079
2,32,0.8,0.6,50,500,0.191934109,0.778204903,27.33075383,0.097275613
2,64,0.2,0.8,50,500,0,0.983341943,431.0063372,0.08691597
2,32,0.2,0.8,50,500,0,0.777647401,26.6331717,0.097205925
2,64,0.4,0.8,300,300,0.41096282,0.798213556,69.24293251,0.070552777
2,32,0.4,0.8,50,500,0.190918446,0.777647401,26.6331717,0.097205925
2,64,0.4,0.8,50,500,0.302671909,0.983341943,431.0063372,0.08691597
2,32,0.6,0.8,50,500,0,0.777647401,26.6331717,0.097205925
2,64,0.6,0.8,50,500,0,0.983341943,431.0063372,0.08691597
2,64,0.6,0.8,300,300,0,0.798213556,69.24293251,0.070552777
2,32,0.8,0.8,50,500,0.188352108,0.777989412,26.63441505,0.097248676
2,64,0.8,0.8,50,500,0.314634323,0.987948063,437.6974601,0.087323097
2,64,0.8,0.8,300,300,0.409847021,0.799373954,70.05885103,0.070655343
2,64,0,0,150,150,0.19600606,0.761678499,44.66342869,0.067323504
2,64,0.2,0,150,150,0,0.79861031,82.45558282,0.070587846
2,64,0.4,0,150,150,0.163949728,0.864759471,208.2920045,0.076434661
2,64,0.6,0,150,150,0,1.060296134,541.2473235,0.093717823
2,64,0.8,0,150,150,0.133392811,1.754303314,980.3139485,0.155059971
2,64,0.2,0.2,150,150,0,0.782161125,62.17191042,0.069133929
2,64,0.4,0.2,150,150,0.16998148,0.817574625,119.3708843,0.07226407
2,64,0.6,0.2,150,150,0,0.918050417,302.7592037,0.081144959
2,64,0.8,0.2,150,150,0.14089942,1.258161222,755.5119822,0.111206792
2,64,0.2,0.4,150,150,0,0.849272742,184.4387671,0.075065814
2,64,0.4,0.4,150,150,0.163458824,0.849272742,184.4387671,0.075065814
2,64,0.6,0.4,150,150,0,0.863729417,217.0294029,0.076343616
2,64,0.8,0.4,150,150,0.144743204,1.096357584,596.0381305,0.096905235
2,64,0.2,0.6,150,150,0,0.941705366,356.9924357,0.083235781
2,64,0.4,0.6,150,150,0.144019842,0.941705366,356.9924357,0.083235781
2,64,0.6,0.6,150,150,0,0.941705366,356.9924357,0.083235781
2,64,0.8,0.6,150,150,0.136046886,1.041378692,516.9175796,0.092045742
2,64,0.2,0.8,150,150,0,1.028231601,498.7497828,0.090883692
2,64,0.4,0.8,150,150,0.135017633,1.028231601,498.7497828,0.090883692
2,64,0.6,0.8,150,150,0,1.028231601,498.7497828,0.090883692
2,64,0.8,0.8,150,150,0.14004159,1.037643172,518.8197436,0.091715565
2,64,0,0,300,500,1.067131281,0.701888301,26.84453413,0.062038747
2,64,0.2,0,300,500,0,0.709378245,27.51090662,0.062700771
2,64,0.4,0,300,500,0.850710154,0.721837789,28.74962405,0.063802049
2,64,0.6,0,300,500,0,0.757519184,37.65751106,0.066955869
2,64,0.8,0,300,500,0.671377897,0.899802191,296.5913168,0.079532029
2,64,0.2,0.2,300,500,0,0.705355749,27.15988905,0.062345229
2,64,0.4,0.2,300,500,0.880623579,0.711930087,27.82566706,0.062926324
2,64,0.6,0.2,300,500,0,0.729255765,29.7702264,0.064457712
2,64,0.8,0.2,300,500,0.702615976,0.807080045,99.36935959,0.071336472
2,64,0.2,0.4,300,500,0,0.717378511,28.30531246,0.063407901
2,64,0.4,0.4,300,500,0.799105406,0.717378511,28.30531246,0.063407901
2,64,0.6,0.4,300,500,0,0.720560232,28.60739326,0.063689128
2,64,0.8,0.4,300,500,0.678586483,0.767735755,42.69130551,0.067858895
2,64,0.2,0.6,300,500,0,0.738007963,31.52367783,0.065231304
2,64,0.4,0.6,300,500,0.711080074,0.738007963,31.52367783,0.065231304
2,64,0.6,0.6,300,500,0,0.738007963,31.52367783,0.065231304
2,64,0.8,0.6,300,500,0.693124771,0.750679427,36.33112524,0.066351314
2,64,0.2,0.8,300,500,0,0.749985786,36.26489025,0.066290004
2,64,0.4,0.8,300,500,0.711610317,0.749985786,36.26489025,0.066290004
2,64,0.6,0.8,300,500,0,0.749985786,36.26489025,0.066290004
2,64,0.8,0.8,300,500,0.714624166,0.750546722,36.65165936,0.066339585
3,4,0,0,50,150,0.064524412,0.623155602,1.247795706,0.220318776
3,4,0.2,0,50,150,0,0.623463297,1.24359402,0.220427562
3,4,0.4,0,50,150,0.043525219,0.617544443,1.224097295,0.218334932
3,4,0.6,0,50,150,0,0.624163544,1.21469673,0.220675137
3,4,0.8,0,50,150,0.028010607,0.550382474,1.109501934,0.19458959
3,8,0,0,300,150,0.312570333,0.56826536,2.021643171,0.14206634
3,8,0,0,50,300,0.104017496,0.637291232,2.646588283,0.159322808
3,8,0.2,0,300,150,0,0.568818543,2.024342256,0.142204636
3,8,0.2,0,50,300,0,0.633321298,2.612258164,0.158330325
3,4,0.2,0.2,50,150,0,0.639301912,1.311556359,0.226027359
3,8,0.4,0,50,300,0.077015638,0.639441222,2.667346054,0.159860305
3,4,0.4,0.2,50,150,0.036023378,0.652339356,1.367969527,0.230636791
3,4,0,0,150,500,0.44309926,0.558410892,1.090628345,0.197428064
3,8,0.6,0,50,300,0,0.676668239,3.045691561,0.16916706
3,8,0.4,0,300,150,0.210045338,0.569415652,2.03202722,0.142353913
3,8,0.8,0,50,300,0.060021639,0.708404998,3.785022541,0.17710125
3,4,0.6,0.2,50,150,0,0.617219179,1.245906618,0.218219934
3,4,0.8,0.2,50,150,0.026512384,0.561751078,1.037738866,0.198608998
3,8,0.6,0,300,150,0,0.590779907,2.174034846,0.147694977
3,4,0.2,0.4,50,150,0,0.643052171,1.327016119,0.227353276
3,4,0.4,0.4,50,150,0.034000874,0.643052171,1.327016119,0.227353276
3,8,0.8,0,300,150,0.145045519,0.618614289,2.56476401,0.154653572
3,4,0.2,0,150,500,0,0.555550418,1.081667864,0.196416734
3,4,0.6,0.4,50,150,0,0.65350393,1.355859353,0.23104853
3,32,0,0,150,150,0.163038492,0.696898742,13.24541464,0.087112343
3,4,0.8,0.4,50,150,0.027500153,0.6917036,1.541755608,0.244554153
3,32,0.2,0,150,150,0,0.705993749,13.68474864,0.088249219
3,4,0.2,0.6,50,150,0,0.701376689,1.584094429,0.247974107
3,4,0.4,0.6,50,150,0.034512997,0.701376689,1.584094429,0.247974107
3,32,0.4,0,150,150,0.125029564,0.729580478,16.20677718,0.09119756
3,16,0,0,300,300,0.544124603,0.663770407,5.774650101,0.117339139
3,4,0.6,0.6,50,150,0,0.701376689,1.584094429,0.247974107
3,4,0.4,0,150,500,0.344585657,0.56245397,1.101911715,0.198857508
3,32,0.6,0,150,150,0,0.78388024,43.79873395,0.09798503
3,4,0.8,0.6,50,150,0.02699995,0.718975873,1.695838459,0.254196358
3,4,0.2,0.8,50,150,0,0.714881922,1.686081459,0.252748927
3,32,0.8,0,150,150,0.098532677,1.031157871,258.4216713,0.128894734
3,4,0.4,0.8,50,150,0.027020693,0.714881922,1.686081459,0.252748927
3,4,0.6,0,150,500,0,0.564646798,1.117653476,0.19963279
3,4,0.6,0.8,50,150,0,0.714881922,1.686081459,0.252748927
3,4,0.8,0.8,50,150,0.027999878,0.718028396,1.719607892,0.253861374
3,8,0.2,0.2,300,150,0,0.569337097,2.028852149,0.142334274
3,16,0.2,0,300,300,0,0.662486744,5.757030173,0.117112217
3,16,0,0,50,500,0.217532158,0.64831002,5.631285622,0.114606103
3,4,0.8,0,150,500,0.251540184,0.531915926,1.025294415,0.188060679
3,16,0.2,0,50,500,0,0.649681973,5.633020061,0.114848632
3,8,0.4,0.2,300,150,0.215542793,0.570003237,2.049570663,0.142500809
3,4,0,0,50,300,0.098515272,0.474453667,0.659466619,0.167744703
