run,agents,observations,states,loud,outliers,missing,Time,RFN,KL,Inaccuracy
3,150,150,8,min,0.2,0.6,0.193038702,0.794607643,4.432171671,0.198651911
3,50,150,8,maj,0.3,0.6,0.084519386,0.795240806,5.049001342,0.198810202
3,50,150,16,maj,0.2,0.6,0.10351944,0.784789458,6.905891266,0.138732487
3,50,300,4,maj,0.2,0.6,0.160039186,0.751395508,2.492974507,0.26565843
3,150,500,4,min,0.1,0.8,0.466603041,0.697610456,1.600854477,0.246642542
3,50,300,8,min,0.2,0.2,0.170037508,0.780401177,4.465325534,0.195100294
3,50,150,4,maj,0.4,0.8,0.067519188,0.790971286,2.453463172,0.27965058
3,150,150,4,maj,0.2,0.2,0.225539207,0.900103745,2.211576966,0.318234731
3,50,150,8,maj,0.3,0.8,0.081009865,0.795279011,5.056301917,0.198819753
3,50,150,16,maj,0.2,0.8,0.10202384,0.782259759,6.834348315,0.138285295
3,50,500,8,maj,0.1,0.4,0.326575518,0.792804199,4.561639895,0.19820105
3,50,500,16,min,0.1,0.2,0.354083061,0.775531147,6.718927426,0.137095833
3,150,300,8,maj,0.1,0.2,0.542105198,0.779112163,3.865322475,0.194778041
3,50,300,4,maj,0.2,0.8,0.155025005,0.753265756,2.505341711,0.266319662
3,150,150,8,min,0.2,0.8,0.170524597,0.790345268,4.376129879,0.197586317
3,50,300,16,maj,0.1,0.8,0.21806407,0.787507151,7.009791388,0.139212912
3,50,300,8,min,0.2,0.4,0.179550648,0.761173583,4.223880894,0.190293396
3,300,300,8,min,0.1,0.6,0.580132961,0.785878633,3.533579496,0.196469658
3,300,300,4,min,0.1,0.8,0.549124479,0.747457895,1.378671282,0.264266273
3,150,500,16,min,0.1,0,0.852193117,0.794570697,7.202194281,0.140461582
3,150,150,4,maj,0.2,0.4,0.209049463,0.897484038,2.191461431,0.317308525
3,150,300,16,min,0.1,0.8,0.361068249,0.821653896,8.18105635,0.14524926
3,50,300,8,min,0.2,0.6,0.13801837,0.773668296,4.420668846,0.193417074
3,300,150,8,maj,0.1,0.6,0.446588039,0.817409348,5.056193575,0.204352337
3,50,150,4,min,0.5,0,0.08351326,0.779114446,2.694554636,0.275458554
3,300,150,4,maj,0.1,0.8,0.487594128,0.760545999,1.721855252,0.268893616
3,150,150,8,maj,0.2,0,0.230064392,0.79032276,4.37544424,0.19758069
3,50,500,8,maj,0.1,0.6,0.304064751,0.794445809,4.596985643,0.198611452
3,50,500,16,min,0.1,0.4,0.312062979,0.77670919,6.773804196,0.137304084
3,150,300,4,maj,0.1,0.6,0.515607595,0.862766047,2.018368921,0.305033861
3,50,150,4,min,0.5,0.2,0.076518774,0.774884293,2.641196987,0.273962969
3,150,150,4,maj,0.2,0.6,0.205538034,0.901268956,2.203474713,0.318646695
3,50,300,8,min,0.2,0.8,0.128024101,0.760541955,4.242694864,0.190135489
3,50,150,4,min,0.5,0.4,0.068517447,0.783315572,2.684345064,0.276943876
3,150,500,8,min,0.1,0.6,0.568624258,0.784771089,4.037506488,0.196192772
3,50,150,4,min,0.5,0.6,0.067019701,0.774164897,2.578050488,0.273708624
3,50,500,4,min,0.2,0,0.271055937,0.685393213,1.369329457,0.242323094
3,150,150,8,maj,0.2,0.2,0.223036051,0.791002298,4.386938494,0.197750575
3,150,300,8,maj,0.1,0.4,0.472100735,0.780361072,3.879269724,0.195090268
3,50,150,8,min,0.4,0,0.09051919,0.772163999,3.964037918,0.193041
3,50,150,4,min,0.5,0.8,0.06200099,0.780170561,2.614195378,0.275831947
3,150,150,4,maj,0.2,0.8,0.211045027,0.903211377,2.218485054,0.319333445
3,50,300,8,maj,0.2,0,0.193539143,0.779040545,4.478325442,0.194760136
3,50,500,16,min,0.1,0.6,0.281060219,0.78093929,6.911969431,0.138051867
3,50,500,8,maj,0.1,0.8,0.305058956,0.794211514,4.587508824,0.198552879
3,150,150,16,min,0.2,0,0.257554054,0.815969765,7.899854181,0.144244439
3,50,150,4,maj,0.5,0,0.083523273,0.779114446,2.694554636,0.275458554
3,50,150,8,min,0.4,0.2,0.085023403,0.780039968,4.098933035,0.195009992
3,150,300,16,maj,0.1,0,0.493598223,0.802618509,7.555458566,0.141884248
3,300,300,8,min,0.1,0.8,0.540097475,0.777273335,3.418969553,0.194318334
3,150,500,4,maj,0.1,0,0.780676603,0.710109047,1.716175624,0.251061461
3,300,500,8,min,0.1,0.2,1.448317528,0.796141469,3.63816212,0.199035367
3,50,150,4,maj,0.5,0.2,0.078026772,0.781465475,2.724310238,0.276289768
3,300,150,8,maj,0.1,0.8,0.452606916,0.817214521,5.050355518,0.20430363
3,50,150,8,min,0.4,0.4,0.080526352,0.771493455,4.003381412,0.192873364
3,50,300,4,min,0.3,0,0.16404748,0.716448177,2.178455218,0.253302682
3,50,500,4,min,0.2,0.2,0.241049528,0.689482812,1.395805308,0.243768986
3,150,150,8,maj,0.2,0.4,0.229049206,0.789471282,4.3678136,0.19736782
3,50,300,8,maj,0.2,0.2,0.195549726,0.779776683,4.499110242,0.194944171
3,150,300,4,maj,0.1,0.8,0.435093164,0.863507081,2.026750303,0.305295856
3,300,500,4,min,0.1,0.4,1.165742874,0.736778865,2.148535721,0.260490666
3,50,150,4,maj,0.5,0.4,0.071024418,0.779113341,2.744659944,0.275458163
3,50,150,8,min,0.4,0.6,0.070526123,0.769247604,3.983787726,0.192311901
3,50,150,4,maj,0.5,0.6,0.06649971,0.786727582,2.843627673,0.278150204
3,50,150,8,min,0.4,0.8,0.06799984,0.778924783,4.140056101,0.194731196
3,150,150,16,min,0.2,0.2,0.2330513,0.814967056,7.872754531,0.144067183
3,50,500,16,min,0.1,0.8,0.247551918,0.777707922,6.980766578,0.137480636
3,50,300,4,min,0.3,0.2,0.150034666,0.721994809,2.21407764,0.255263713
3,150,500,16,min,0.1,0.2,0.747175694,0.793709264,7.177634781,0.140309301
3,150,500,8,min,0.1,0.8,0.475619793,0.788174443,4.121419023,0.197043611
3,50,150,4,maj,0.5,0.8,0.066523314,0.776568549,2.7382705,0.274558443
3,50,300,8,maj,0.2,0.4,0.171543837,0.782130719,4.546728119,0.19553268
3,50,150,8,maj,0.4,0,0.090023994,0.772163999,3.964037918,0.193041
3,300,150,4,min,0.2,0,0.445105076,0.75312358,1.883668616,0.266269395
3,150,150,8,maj,0.2,0.6,0.226055384,0.789979959,4.369534201,0.19749499
3,50,500,4,min,0.2,0.4,0.231055737,0.690484354,1.385912248,0.244123084
3,150,300,8,maj,0.1,0.6,0.474618435,0.779251975,3.864792484,0.194812994
3,50,300,4,min,0.3,0.4,0.141534328,0.712827251,2.182319098,0.252022491
3,50,150,8,maj,0.4,0.2,0.083520412,0.769523279,3.91434376,0.19238082
3,150,150,4,min,0.3,0,0.22654438,0.70723033,1.384254232,0.250043681
3,300,300,4,maj,0.1,0,0.915195465,0.755940584,1.420904654,0.267265357
3,150,150,16,min,0.2,0.4,0.216064453,0.814759398,7.950328998,0.144030474
3,50,150,16,min,0.3,0,0.106520414,0.795062238,7.175897581,0.140548475
3,50,300,8,maj,0.2,0.6,0.175541401,0.78485323,4.575620273,0.196213307
3,50,150,8,maj,0.4,0.4,0.083518982,0.770895224,3.936979516,0.192723806
3,50,300,4,min,0.3,0.6,0.133019924,0.721641901,2.216600608,0.255138941
3,150,300,16,maj,0.1,0.2,0.52712059,0.801571062,7.535465367,0.141699083
3,50,500,4,min,0.2,0.6,0.211541176,0.695587266,1.421728003,0.245927236
3,50,150,8,maj,0.4,0.6,0.079521179,0.773055343,3.935769434,0.193263836
3,150,150,8,maj,0.2,0.8,0.23055315,0.790299251,4.377838369,0.197574813
3,50,150,16,min,0.3,0.2,0.10751915,0.798233165,7.289747766,0.141109021
3,50,500,16,maj,0.1,0,0.347083569,0.773276749,6.678120365,0.136697308
3,50,300,4,min,0.3,0.8,0.113527536,0.72352842,2.225934308,0.255805926
3,150,150,16,min,0.2,0.6,0.186526299,0.812070917,7.96732492,0.143555213
3,150,150,4,min,0.3,0.2,0.235561609,0.705742661,1.376661017,0.249517711
3,50,150,8,maj,0.4,0.8,0.075022459,0.769735714,3.902335164,0.192433928
3,50,300,8,maj,0.2,0.8,0.166542768,0.784649821,4.558700145,0.196162455
3,50,150,16,min,0.3,0.4,0.092521191,0.802688034,7.369112962,0.141896538
3,50,500,4,min,0.2,0.8,0.177027225,0.694888313,1.428776881,0.245680119
3,300,150,4,min,0.2,0.2,0.404093742,0.755454368,1.887813733,0.267093453
3,50,150,16,min,0.3,0.6,0.090016842,0.815672018,7.989148023,0.144191804
3,50,300,4,maj,0.3,0,0.166034937,0.716448177,2.178455218,0.253302682
3,150,150,16,min,0.2,0.8,0.168034554,0.8063511,7.896468729,0.142544083
3,150,150,4,min,0.3,0.4,0.184528589,0.708740702,1.381702229,0.250577678
3,150,300,8,maj,0.1,0.8,0.474090815,0.779745561,3.868480518,0.19493639
3,50,150,16,min,0.3,0.8,0.091526985,0.825684904,8.090093399,0.145961849
3,150,500,4,maj,0.1,0.2,0.799175978,0.710148966,1.71649112,0.251075575
3,300,300,8,maj,0.1,0,0.89120388,0.7827424,3.487483028,0.1956856
3,50,500,16,maj,0.1,0.2,0.356577635,0.774971647,6.712410594,0.136996927
3,150,500,16,min,0.1,0.4,0.701153278,0.789878454,7.039246027,0.139632103
3,50,300,4,maj,0.3,0.2,0.1550529,0.717044915,2.169553975,0.253513661
3,50,150,16,maj,0.3,0,0.106026411,0.795062238,7.175897581,0.140548475
3,150,150,4,min,0.3,0.6,0.164044142,0.711502856,1.409621956,0.251554247
3,50,500,4,maj,0.2,0,0.275567532,0.685393213,1.369329457,0.242323094
3,150,300,16,maj,0.1,0.4,0.505134106,0.801832022,7.540709971,0.141745215
3,150,150,16,maj,0.2,0,0.244077921,0.815969765,7.899854181,0.144244439
3,300,150,8,min,0.2,0,0.474621058,0.787770534,3.653560635,0.196942634
3,50,150,16,maj,0.3,0.2,0.104024649,0.792221353,7.181770712,0.140046273
3,150,300,4,min,0.2,0,0.429598331,0.797941652,2.434245171,0.282114977
3,150,500,8,maj,0.1,0,0.829678774,0.786138802,4.088402148,0.196534701
3,50,300,4,maj,0.3,0.4,0.148023605,0.714821773,2.169881292,0.252727661
3,300,150,4,min,0.2,0.4,0.36357832,0.75421041,1.89242651,0.266653648
3,300,500,4,min,0.1,0.6,1.009247303,0.729451865,2.104531803,0.25790018
3,150,150,4,min,0.3,0.8,0.153552055,0.714704016,1.423050383,0.252686028
3,50,150,16,maj,0.3,0.4,0.106526852,0.789347828,7.073496796,0.139538301
3,50,150,8,min,0.5,0,0.086018324,0.741983459,3.116333618,0.185495865
3,300,500,8,min,0.1,0.4,1.16978097,0.79662412,3.65048206,0.19915603
3,50,300,4,maj,0.3,0.6,0.156054258,0.715367852,2.169843356,0.252920729
3,50,500,16,maj,0.1,0.4,0.335595608,0.774099274,6.695590105,0.136842712
3,50,150,16,maj,0.3,0.6,0.101025581,0.794745608,7.279441224,0.140492502
3,50,500,4,maj,0.2,0.2,0.271077871,0.684299362,1.363482579,0.24193636
3,150,150,8,min,0.3,0,0.214552879,0.768482853,3.628739969,0.192120713
3,150,150,16,maj,0.2,0.2,0.25205183,0.818049117,7.947133273,0.144612019
3,50,150,8,min,0.5,0.2,0.087525368,0.739949532,3.101943554,0.184987383
3,300,300,4,maj,0.1,0.2,0.904712677,0.756296495,1.423478911,0.26739119
3,150,150,4,maj,0.3,0,0.227552652,0.70723033,1.384254232,0.250043681
3,50,150,16,maj,0.3,0.8,0.097027302,0.791797925,7.208344435,0.139971421
3,50,150,8,min,0.5,0.4,0.083527565,0.741890048,3.099340756,0.185472512
3,50,300,4,maj,0.3,0.8,0.143527269,0.713514624,2.15686977,0.252265515
3,300,150,4,min,0.2,0.6,0.309079647,0.756930365,1.900149523,0.267615297
3,50,150,8,min,0.5,0.6,0.075527906,0.743591999,3.156535017,0.185898
3,300,150,8,min,0.2,0.2,0.4281075,0.786749728,3.637935627,0.196687432
3,150,300,4,min,0.2,0.2,0.422607899,0.798933507,2.439934255,0.28246565
3,150,150,8,min,0.3,0.2,0.217554808,0.769489462,3.652066784,0.192372366
3,150,300,16,maj,0.1,0.6,0.491616249,0.801799669,7.542649429,0.141739496
3,50,150,8,min,0.5,0.8,0.071527958,0.735940517,3.076262121,0.183985129
3,150,500,16,min,0.1,0.6,0.606161118,0.792861146,7.185930041,0.140159373
3,150,150,16,maj,0.2,0.4,0.253083229,0.818102703,7.933229553,0.144621492
3,50,500,4,maj,0.2,0.4,0.274582624,0.685432992,1.369935893,0.242337158
3,50,300,16,min,0.2,0,0.221555471,0.766462723,6.349990194,0.135492747
3,150,150,4,maj,0.3,0.2,0.232555151,0.706817259,1.382610116,0.249897638
3,50,150,8,maj,0.5,0,0.089006186,0.741983459,3.116333618,0.185495865
3,150,500,4,maj,0.1,0.4,0.779693604,0.710984355,1.724791756,0.251370929
3,50,500,16,maj,0.1,0.6,0.373603582,0.773199377,6.695011919,0.136683631
3,150,150,8,min,0.3,0.4,0.19604969,0.773625937,3.71652955,0.193406484
3,50,150,8,maj,0.5,0.2,0.087014675,0.751637747,3.197411991,0.187909437
3,300,150,16,min,0.1,0,0.469613314,0.813444795,7.818118631,0.143798083
3,50,300,16,min,0.2,0.2,0.203049898,0.765868727,6.370309607,0.135387743
3,300,150,4,min,0.2,0.8,0.353094816,0.763480088,1.919202072,0.269930974
3,50,300,8,min,0.3,0,0.193546057,0.75700399,3.414343696,0.189250997
3,50,150,8,maj,0.5,0.4,0.08151722,0.744874134,3.129912459,0.186218533
3,150,150,16,maj,0.2,0.6,0.24804616,0.819423161,7.972836833,0.144854918
3,300,300,8,maj,0.1,0.2,0.918232679,0.783461001,3.500901737,0.19586525
3,50,500,4,maj,0.2,0.6,0.272552729,0.685272354,1.372767731,0.242280364
3,150,150,4,maj,0.3,0.4,0.21905303,0.706010549,1.376010607,0.249612423
3,150,300,4,min,0.2,0.4,0.365092516,0.798297932,2.433216949,0.28224094
3,50,150,8,maj,0.5,0.6,0.072018862,0.749000776,3.170289026,0.187250194
3,300,150,8,min,0.2,0.4,0.395092726,0.790271099,3.6807055,0.197567775
3,150,150,8,min,0.3,0.6,0.176043034,0.768944412,3.622835406,0.192236103
3,150,500,8,maj,0.1,0.2,0.836708784,0.786934886,4.099881705,0.196733721
3,50,500,8,min,0.2,0,0.308582783,0.75686413,3.313141372,0.189216032
3,50,150,8,maj,0.5,0.8,0.073523521,0.752293115,3.224826794,0.188073279
3,50,300,16,min,0.2,0.4,0.184540272,0.769368487,6.472407387,0.136006419
3,50,300,8,min,0.3,0.2,0.169043303,0.759177179,3.446609582,0.189794295
3,50,500,16,maj,0.1,0.8,0.360568523,0.77538536,6.736826725,0.137070061
3,300,500,4,min,0.1,0.8,0.877203465,0.730726681,2.104768695,0.258350896
3,150,150,4,maj,0.3,0.6,0.20905757,0.704222744,1.368490222,0.248980339
3,150,150,8,min,0.3,0.8,0.15504384,0.764902091,3.576296653,0.191225523
3,150,150,16,maj,0.2,0.8,0.240063667,0.82043954,7.987004333,0.145034591
3,150,300,16,maj,0.1,0.8,0.512609005,0.801222038,7.522249965,0.141637384
3,50,300,4,min,0.4,0,0.167035341,0.737510847,1.644901572,0.260749461
3,50,500,4,maj,0.2,0.8,0.25905633,0.682917374,1.356252568,0.241447753
3,150,500,16,min,0.1,0.8,0.550111532,0.794062409,7.264581911,0.140371729
3,50,300,8,min,0.3,0.4,0.158028126,0.759906422,3.466772111,0.189976605
3,50,300,16,min,0.2,0.6,0.177546978,0.769528557,6.653646397,0.136034715
3,300,150,16,min,0.1,0.2,0.444586754,0.812654924,7.798574342,0.143658452
3,150,300,4,min,0.2,0.6,0.332070112,0.799659285,2.435000343,0.282722252
3,300,150,8,min,0.2,0.6,0.333078146,0.791074149,3.678487513,0.197768537
3,300,150,4,maj,0.2,0,0.446594954,0.75312358,1.883668616,0.266269395
3,300,300,4,maj,0.1,0.4,0.913726091,0.7566406,1.425375279,0.26751285
3,50,300,4,min,0.4,0.2,0.143051386,0.737288257,1.626406088,0.260670763
3,150,150,4,maj,0.3,0.8,0.193550825,0.705297846,1.372834979,0.249360445
3,50,500,8,min,0.2,0.2,0.29606843,0.751287622,3.26051822,0.187821905
3,300,500,8,min,0.1,0.6,1.009743214,0.793378718,3.633227573,0.19834468
3,50,300,8,min,0.3,0.6,0.136540651,0.763744868,3.520839881,0.190936217
3,150,150,8,maj,0.3,0,0.224549294,0.768482853,3.628739969,0.192120713
3,50,300,16,min,0.2,0.8,0.183529377,0.768580008,6.752121188,0.135867034
3,150,300,8,min,0.2,0,0.519129276,0.785640788,3.658399864,0.196410197
3,50,300,8,min,0.3,0.8,0.126021862,0.7694023,3.61048459,0.192350575
3,50,300,4,min,0.4,0.4,0.164022446,0.733443421,1.612262522,0.259311408
3,150,500,4,maj,0.1,0.6,0.787665844,0.711526987,1.728984276,0.251562779
3,50,500,8,min,0.2,0.4,0.239541054,0.756999146,3.326942599,0.189249786
3,300,150,8,min,0.2,0.8,0.281555176,0.793477906,3.710609852,0.198369477
3,50,150,16,min,0.4,0,0.103018999,0.792448338,7.091700463,0.140086398
3,150,150,8,maj,0.3,0.2,0.241040468,0.768162362,3.624127595,0.192040591
3,150,300,4,min,0.2,0.8,0.328570843,0.802845319,2.46525975,0.283848685
3,50,300,4,min,0.4,0.6,0.132537842,0.746450701,1.661268509,0.263910176
3,50,300,16,maj,0.2,0,0.215052605,0.766462723,6.349990194,0.135492747
3,300,150,16,min,0.1,0.4,0.383584738,0.812007506,7.797965512,0.143544003
3,50,300,8,maj,0.3,0,0.182039738,0.75700399,3.414343696,0.189250997
3,50,150,16,min,0.4,0.2,0.104021549,0.794966943,7.167855016,0.140531629
3,50,300,4,min,0.4,0.8,0.12552619,0.751160792,1.687443487,0.265575445
3,150,150,4,min,0.4,0,0.204545975,0.746778957,1.588007256,0.264026232
3,50,150,16,min,0.4,0.4,0.100523949,0.796717467,7.284142147,0.140841081
3,300,300,8,maj,0.1,0.4,0.897699356,0.782307647,3.485686831,0.195576912
3,50,500,8,min,0.2,0.6,0.238552809,0.745925405,3.198008163,0.186481351
3,300,150,4,maj,0.2,0.2,0.506109238,0.752022263,1.880780248,0.265880021
3,150,150,8,maj,0.3,0.4,0.225068092,0.770046576,3.663355444,0.192511644
3,50,300,8,maj,0.3,0.2,0.170047045,0.755603219,3.39351966,0.188900805
3,50,300,16,maj,0.2,0.2,0.224049091,0.765327773,6.32920679,0.135292115
3,150,300,8,min,0.2,0.2,0.423586369,0.783929211,3.632630812,0.195982303
3,150,500,8,maj,0.1,0.4,0.883694887,0.786535935,4.087967237,0.196633984
3,50,150,16,min,0.4,0.6,0.089516163,0.802212725,7.533928732,0.141812514
3,50,300,4,maj,0.4,0,0.159529448,0.737510847,1.644901572,0.260749461
3,50,150,16,min,0.4,0.8,0.087521553,0.805258036,7.534098596,0.142350855
3,300,150,16,min,0.1,0.6,0.330569029,0.811710902,7.865350817,0.143491571
3,150,150,4,min,0.4,0.2,0.216052771,0.748500171,1.596081395,0.264634773
3,50,300,8,maj,0.3,0.4,0.1730299,0.750813533,3.331033461,0.187703383
3,50,500,8,min,0.2,0.8,0.212061644,0.742029469,3.195152697,0.185507367
3,300,150,8,maj,0.2,0,0.446614981,0.787770534,3.653560635,0.196942634
3,150,150,8,maj,0.3,0.6,0.214046001,0.769276766,3.645905561,0.192319192
3,50,300,16,maj,0.2,0.4,0.219045162,0.770124122,6.397840978,0.136139997
3,50,300,4,maj,0.4,0.2,0.165539026,0.736692742,1.643547253,0.260460217
3,150,500,16,maj,0.1,0,0.887203932,0.794570697,7.202194281,0.140461582
3,50,150,16,maj,0.4,0,0.104524851,0.792448338,7.091700463,0.140086398
3,150,300,4,maj,0.2,0,0.480605125,0.797941652,2.434245171,0.282114977
3,50,150,16,maj,0.4,0.2,0.091021061,0.793546949,7.169241978,0.140280607
3,50,300,8,maj,0.3,0.6,0.172036171,0.751072885,3.342086146,0.187768221
3,150,150,4,min,0.4,0.4,0.201542616,0.7467976,1.594163268,0.264032824
3,300,500,8,min,0.1,0.8,0.875193834,0.791151581,3.603963867,0.197787895
3,50,300,4,maj,0.4,0.4,0.154038906,0.731082537,1.638288333,0.25847671
3,150,500,4,maj,0.1,0.8,0.734165907,0.711879376,1.73347864,0.251687367
3,300,150,4,maj,0.2,0.4,0.436100721,0.752399918,1.881246794,0.266013542
3,150,150,8,maj,0.3,0.8,0.210040569,0.770334866,3.656969058,0.192583716
3,300,300,4,maj,0.1,0.6,0.963709116,0.756818674,1.425854676,0.267575808
3,150,300,8,min,0.2,0.4,0.396084309,0.784791173,3.637751062,0.196197793
3,300,150,16,min,0.1,0.8,0.288562536,0.810237299,7.856371262,0.143231072
3,50,150,16,maj,0.4,0.4,0.100017548,0.798029142,7.314395499,0.141072954
3,50,300,16,maj,0.2,0.6,0.214039564,0.768043761,6.363747104,0.135772238
3,50,500,4,min,0.3,0,0.274046659,0.723503303,1.792630822,0.255797046
3,50,500,8,maj,0.2,0,0.314564705,0.75686413,3.313141372,0.189216032
3,50,300,8,maj,0.3,0.8,0.167045593,0.751200504,3.337308107,0.187800126
3,150,150,16,min,0.3,0,0.268565893,0.796263575,7.058787334,0.140760843
3,50,300,4,maj,0.4,0.6,0.1435256,0.731577396,1.631321678,0.258651669
3,50,150,16,maj,0.4,0.6,0.097025871,0.794836129,7.177701473,0.140508504
3,150,150,4,min,0.4,0.6,0.185539007,0.748375887,1.626424717,0.264590832
3,50,150,16,maj,0.4,0.8,0.092525005,0.794009124,7.218188429,0.140362309
3,300,150,8,maj,0.2,0.2,0.450091839,0.7871689,3.648907735,0.196792225
3,50,300,16,maj,0.2,0.8,0.20354867,0.770799636,6.439545437,0.136259412
3,50,300,4,maj,0.4,0.8,0.138545275,0.729435205,1.617717814,0.25789429
3,150,300,4,maj,0.2,0.2,0.452113152,0.797012019,2.429882456,0.281786302
3,150,150,4,min,0.4,0.8,0.166546822,0.749323766,1.62919208,0.264925958
3,50,500,4,min,0.3,0.2,0.256563902,0.719916794,1.74780074,0.254529023
3,150,150,16,min,0.3,0.2,0.238554239,0.797389391,7.118896152,0.140959861
3,150,300,8,min,0.2,0.6,0.34409976,0.785961306,3.653172944,0.196490327
3,50,500,8,maj,0.2,0.2,0.308573246,0.757344394,3.318658301,0.189336098
3,150,500,8,maj,0.1,0.6,0.762683153,0.786165652,4.085549727,0.196541413
3,300,500,4,maj,0.1,0,1.554857492,0.735017522,2.1327906,0.259867937
3,300,150,4,maj,0.2,0.6,0.413099051,0.751011217,1.873039895,0.265522562
3,300,300,8,maj,0.1,0.6,0.88219738,0.7824898,3.486930002,0.19562245
3,300,150,16,maj,0.1,0,0.480618238,0.813444795,7.818118631,0.143798083
3,50,500,4,min,0.3,0.4,0.2205441,0.725848663,1.835065576,0.256626256
3,150,150,4,maj,0.4,0,0.237043619,0.746778957,1.588007256,0.264026232
3,150,150,16,min,0.3,0.4,0.215054035,0.794321896,7.091022789,0.1404176
3,150,500,16,maj,0.1,0.2,0.829182148,0.795616484,7.22808918,0.140646453
3,300,150,8,maj,0.2,0.4,0.445106983,0.786558688,3.649367027,0.196639672
3,150,300,8,min,0.2,0.8,0.31255722,0.781373577,3.597504297,0.195343394
3,150,300,4,maj,0.2,0.4,0.42308259,0.798840297,2.443067077,0.282432696
3,150,150,8,min,0.4,0,0.248038769,0.789246758,4.611135038,0.197311689
3,50,500,4,min,0.3,0.6,0.207548141,0.722814853,1.740362188,0.255553642
3,50,500,8,maj,0.2,0.4,0.364073038,0.760634465,3.347142174,0.190158616
3,150,150,4,maj,0.4,0.2,0.233058453,0.746950322,1.582109356,0.264086819
3,150,150,16,min,0.3,0.6,0.261546135,0.798199783,7.162821192,0.14110312
3,300,150,4,maj,0.2,0.8,0.455100298,0.750856544,1.875438009,0.265467877
3,50,300,4,min,0.5,0,0.164019823,0.69438351,1.461908804,0.245501644
3,300,300,4,maj,0.1,0.8,0.919198513,0.757237127,1.42630211,0.267723754
3,50,500,4,min,0.3,0.8,0.188035488,0.727435828,1.871603231,0.257187403
3,150,150,8,min,0.4,0.2,0.234562397,0.789041629,4.628717773,0.197260407
3,150,150,4,maj,0.4,0.4,0.218039274,0.745757618,1.577798482,0.263665134
3,300,150,16,maj,0.1,0.2,0.523602962,0.813891148,7.828783799,0.143876987
3,150,150,16,min,0.3,0.8,0.203037977,0.797524086,7.157232221,0.140983672
3,50,500,8,maj,0.2,0.6,0.30556035,0.762245681,3.369603446,0.19056142
3,50,300,4,min,0.5,0.2,0.163541079,0.693678823,1.456859902,0.2452525
3,150,300,8,maj,0.2,0,0.478603601,0.785640788,3.658399864,0.196410197
3,300,150,8,maj,0.2,0.6,0.495604277,0.786923879,3.642623475,0.19673097
3,150,150,8,min,0.4,0.4,0.206040621,0.792589787,4.679145006,0.198147447
3,150,300,4,maj,0.2,0.6,0.466603518,0.797955302,2.440379707,0.282119802
3,150,150,4,maj,0.4,0.6,0.199041128,0.746270918,1.573784195,0.263846613
3,50,500,4,maj,0.3,0,0.259560585,0.723503303,1.792630822,0.255797046
3,150,500,8,maj,0.1,0.8,0.839161396,0.786332676,4.0887014,0.196583169
3,50,300,4,min,0.5,0.4,0.147019148,0.691774514,1.445961582,0.244579225
3,50,300,8,min,0.4,0,0.183538914,0.773806824,3.97907581,0.193451706
3,150,150,16,maj,0.3,0,0.249062061,0.796263575,7.058787334,0.140760843
3,300,300,8,maj,0.1,0.8,0.863183737,0.782691288,3.488664064,0.195672822
3,50,150,16,min,0.5,0,0.115022421,0.794089789,7.63029218,0.140376569
3,50,500,8,maj,0.2,0.8,0.298564672,0.762285335,3.364585717,0.190571334
3,150,150,8,min,0.4,0.6,0.188546419,0.793919597,4.743255927,0.198479899
3,50,300,4,min,0.5,0.6,0.140539885,0.698438364,1.490694387,0.246935252
3,150,150,4,maj,0.4,0.8,0.191046476,0.745381256,1.561845602,0.26353207
3,150,300,16,min,0.2,0,0.535607576,0.794625594,7.018981278,0.140471287
3,50,150,16,min,0.5,0.2,0.118523836,0.795025318,7.604912599,0.140541948
3,50,300,8,min,0.4,0.2,0.164033175,0.771744286,3.922641539,0.192936071
3,50,500,4,maj,0.3,0.2,0.27956748,0.728019141,1.836862239,0.257393636
3,150,500,16,maj,0.1,0.4,0.827185869,0.795328952,7.228460783,0.140595624
3,50,300,4,min,0.5,0.8,0.125021458,0.696716382,1.476770096,0.246326439
3,300,150,16,maj,0.1,0.4,0.483608484,0.814194413,7.828673782,0.143930598
3,50,150,16,min,0.5,0.4,0.099023104,0.79671832,7.697448553,0.140841232
3,150,150,16,maj,0.3,0.2,0.250557184,0.799491622,7.134476188,0.141331487
3,150,150,8,min,0.4,0.8,0.175031424,0.793234835,4.736128621,0.198308709
3,300,150,4,min,0.3,0,0.440615892,0.990188786,3.944960565,0.350084603
3,300,150,8,maj,0.2,0.8,0.415596008,0.786865217,3.648596519,0.196716304
3,150,500,4,min,0.2,0,0.769676924,0.933926693,2.953111219,0.330192949
3,300,500,8,maj,0.1,0,1.635855913,0.796714751,3.642470833,0.199178688
3,50,300,8,min,0.4,0.4,0.158044338,0.774596125,3.982553517,0.193649031
3,150,300,4,maj,0.2,0.8,0.41959691,0.797585177,2.435971332,0.281988944
3,150,300,8,maj,0.2,0.2,0.470596552,0.787387963,3.687995092,0.196846991
3,50,150,16,min,0.5,0.6,0.09351778,0.798276553,7.760987499,0.141116691
3,50,300,4,maj,0.5,0,0.163053513,0.69438351,1.461908804,0.245501644
3,50,150,16,min,0.5,0.8,0.091026068,0.795663513,7.699301473,0.140654766
3,50,500,4,maj,0.3,0.4,0.256054401,0.720031013,1.744550688,0.254569406
3,300,300,16,min,0.1,0,0.946202278,0.821242857,8.425336319,0.145176598
