run,agents,observations,states,Time,TVD,Norm Diff,loud,outliers,missing
0,50,300,8,0.09387922286987305,5.510653342538308,1.0922112506741801,min,0.4,0.8
0,300,150,8,0.3516991138458252,0.3814405281258727,0.06837987609228321,min,0.30000000000000004,0.2
0,150,300,8,0.35039234161376953,0.3624448789639796,0.06271427596620407,min,0.2,0.2
0,150,150,4,0.17323970794677734,0.7036763483816667,0.2892989743571887,min,0.5,0.4
0,300,150,4,0.39978933334350586,0.15920865089647757,0.0506489075275919,min,0.30000000000000004,0.2
0,150,150,16,0.1429891586303711,13.16939488371499,1.5622640236541647,maj,0.5,0.0
0,50,500,8,0.16554498672485352,0.5347446324051475,0.09986117300883195,min,0.2,0.4
0,50,300,4,0.09535956382751465,1.0769508372772358,0.41454204588581056,min,0.4,0.6000000000000001
0,150,500,4,0.4548046588897705,0.13949429608201938,0.04699999662370628,min,0.1,0.4
0,50,300,16,0.08692526817321777,13.335640773758014,1.796746714352421,maj,0.4,0.0
0,150,150,8,0.17123699188232422,3.44957744989655,0.666670453731078,min,0.5,0.6000000000000001
0,50,300,8,0.09094977378845215,5.510653342538308,1.0922112506741801,maj,0.4,0.0
0,150,150,4,0.16162562370300293,1.3568780128041082,0.5505221852950756,min,0.5,0.6000000000000001
0,150,150,16,0.12792420387268066,13.102961794144075,1.5823891803930192,maj,0.5,0.2
0,150,500,8,0.4531075954437256,0.4190294581888224,0.0714312056105134,min,0.1,0.4
0,50,300,16,0.08085942268371582,13.3841697812568,1.7629643279041498,maj,0.4,0.2
0,150,300,4,0.3874058723449707,0.13279960523305523,0.04680883609989136,min,0.2,0.2
0,150,150,8,0.14502549171447754,5.579991497503295,1.0795324144281955,min,0.5,0.8
0,50,300,8,0.08034586906433105,5.489060047967747,1.0900676789613237,maj,0.4,0.2
0,300,150,16,0.23932361602783203,4.039630064983608,0.43970110329317186,min,0.2,0.6000000000000001
0,50,300,4,0.0943453311920166,1.9268962848350855,0.7686148606113494,min,0.4,0.8
0,150,150,4,0.1470026969909668,1.9706562764551074,0.8107692209863107,min,0.5,0.8
0,150,150,16,0.10527610778808594,12.635374709988795,1.5471149901802146,maj,0.5,0.4
0,150,500,16,0.48614501953125,1.043423543160345,0.09903240624425788,min,0.1,0.4
0,50,300,16,0.06928277015686035,13.355056298678992,1.8361086869252123,maj,0.4,0.4
0,150,150,8,0.14109373092651367,5.579991497503295,1.0795324144281955,maj,0.5,0.0
0,300,150,8,0.3478400707244873,0.7280232203560626,0.13799725899535045,min,0.30000000000000004,0.4
0,50,300,8,0.07172966003417969,5.06263790683693,1.0235372734069572,maj,0.4,0.4
0,300,500,4,1.153731346130371,0.19667876319605837,0.06344864711929168,min,0.1,0.2
0,150,300,16,0.3557136058807373,0.8752163231047425,0.08392048715959853,min,0.2,0.2
0,300,150,4,0.3311629295349121,0.2702795179274902,0.08850232352983309,min,0.30000000000000004,0.4
0,50,500,4,0.17310833930969238,0.3308936690015811,0.11403351242216601,min,0.2,0.4
0,50,300,4,0.09222531318664551,1.9268962848350855,0.7686148606113494,maj,0.4,0.0
0,150,150,16,0.0948944091796875,11.713826751881012,1.472430820254658,maj,0.5,0.6000000000000001
0,150,150,4,0.16411161422729492,1.9706562764551074,0.8107692209863107,maj,0.5,0.0
0,150,150,8,0.1374645233154297,5.444322394216481,1.0536719897240363,maj,0.5,0.2
0,50,300,16,0.061653852462768555,11.844116274571666,1.6838351254035464,maj,0.4,0.6000000000000001
0,50,300,8,0.06128811836242676,4.331606774571454,0.9195109291671284,maj,0.4,0.6000000000000001
0,150,150,16,0.0868382453918457,10.429665978020825,1.3727177263494426,maj,0.5,0.8
0,50,300,4,0.08372640609741211,1.8688600195140974,0.7452079183685457,maj,0.4,0.2
0,50,150,32,0.07167625427246094,4.390293698838771,0.20916282213107418,min,0.1,0.0
0,150,150,4,0.12943387031555176,1.950757578251432,0.7982827722882256,maj,0.5,0.2
0,300,500,8,1.2052156925201416,0.32012191142169805,0.05984164441599187,min,0.1,0.2
0,150,150,8,0.11038875579833984,4.951787815316493,0.9785602812044327,maj,0.5,0.4
0,50,300,16,0.0581510066986084,9.79410756282109,1.4122420380040517,maj,0.4,0.8
0,50,300,16,0.13146662712097168,1.490744449645873,0.14621075916119433,min,0.5,0.0
0,50,150,32,0.0586543083190918,5.486083338817033,0.2574231546732433,min,0.1,0.2
0,50,500,16,0.1391005516052246,4.657635909049972,0.570575246758873,min,0.2,0.6000000000000001
0,50,300,8,0.06621718406677246,4.542470130792656,1.0508363746624323,maj,0.4,0.8
0,50,300,8,0.13748431205749512,0.5092830426297477,0.09011073926880621,min,0.5,0.0
0,300,150,16,0.24083280563354492,11.801800628905895,1.4044220167967956,min,0.2,0.8
0,50,300,4,0.07027602195739746,1.6279309546769325,0.6540387100532599,maj,0.4,0.4
0,50,150,32,0.04777812957763672,8.822388116296288,0.43014383174103893,min,0.1,0.4
0,150,150,4,0.10638236999511719,1.84947481772578,0.7569496916210756,maj,0.5,0.4
0,300,150,8,0.26279187202453613,2.351677277759469,0.46746145952606466,min,0.30000000000000004,0.6000000000000001
0,150,150,8,0.09288740158081055,3.556459613126631,0.7584376537046728,maj,0.5,0.6000000000000001
0,50,300,16,0.1304488182067871,1.9066471995679068,0.2016258868710631,min,0.5,0.2
0,300,150,4,0.2477250099182129,0.8047913776119335,0.30432745242195447,min,0.30000000000000004,0.6000000000000001
0,300,150,16,0.21327829360961914,11.801800628905895,1.4044220167967956,maj,0.2,0.0
0,50,150,32,0.04570198059082031,20.866823320783624,1.1527482309380905,min,0.1,0.6000000000000001
0,50,300,8,0.12595462799072266,0.6728652941598452,0.12321185439593905,min,0.5,0.2
0,150,300,8,0.28708982467651367,0.5328597339190819,0.09273108275709942,min,0.2,0.4
0,50,300,4,0.06264781951904297,0.9264372949141932,0.3749468728134602,maj,0.4,0.6000000000000001
0,50,500,8,0.14850783348083496,1.554077240809188,0.328808406842019,min,0.2,0.6000000000000001
0,300,300,8,0.451465368270874,0.9827060102198774,0.1918831604965625,min,0.1,0.6000000000000001
0,150,150,4,0.0917210578918457,1.3320316345216192,0.5443224806147569,maj,0.5,0.6000000000000001
0,50,150,32,0.032618045806884766,21.105267154136385,1.8650612693998037,min,0.1,0.8
0,50,150,32,0.04109597206115723,21.105267154136385,1.8650612693998037,maj,0.1,0.0
0,50,150,32,0.03309965133666992,21.13818118539722,1.896440388658223,maj,0.1,0.2
0,50,150,32,0.0372316837310791,20.622519445808372,1.8170386013623472,maj,0.1,0.4
0,300,150,16,0.2061595916748047,11.288967407289006,1.3688001824668063,maj,0.2,0.2
0,50,150,32,0.03565049171447754,18.62540981960535,1.5312758580346078,maj,0.1,0.6000000000000001
0,150,150,8,0.0903623104095459,3.0199964394729593,0.7523344594463436,maj,0.5,0.8
0,50,300,32,0.1589829921722412,3.2073040885111745,0.15227742339727934,min,0.1,0.0
0,50,150,32,0.03207516670227051,18.632711038790625,1.6177073073385106,maj,0.1,0.8
0,50,150,32,0.0657646656036377,4.846815599332476,0.2266602558717536,min,0.2,0.0
0,300,300,4,0.43150949478149414,0.44661228423012095,0.16221882565695728,min,0.1,0.6000000000000001
0,300,300,16,0.5884280204772949,0.9391438656957289,0.08532376365351509,min,0.1,0.4
0,50,300,16,0.10940074920654297,3.4497221231608926,0.4053563349678188,min,0.5,0.4
0,50,150,32,0.06015157699584961,5.975342899571521,0.2795361130872723,min,0.2,0.2
0,50,300,8,0.12041044235229492,1.3487090550955299,0.2571335941225305,min,0.5,0.4
0,150,150,4,0.08783674240112305,0.7571488987264041,0.409051466434161,maj,0.5,0.8
0,300,150,16,0.20363688468933105,10.109918493085422,1.2372384234565863,maj,0.2,0.4
0,50,300,4,0.06414914131164551,0.25670293670159705,0.16480225806780543,maj,0.4,0.8
0,50,500,32,0.28406715393066406,2.836041074059974,0.13375181484379856,min,0.1,0.0
0,50,300,4,0.14453864097595215,0.2011638029700324,0.06882018992876064,min,0.5,0.0
0,50,150,32,0.04911684989929199,9.385391177217224,0.4502302490631292,min,0.2,0.4
0,150,300,4,0.34831762313842773,0.19527500265010878,0.06172230580034709,min,0.2,0.4
0,50,150,32,0.040242671966552734,21.045788830696793,1.231726150487534,min,0.2,0.6000000000000001
0,300,150,16,0.1880779266357422,9.534985609968967,1.1526825394257523,maj,0.2,0.6000000000000001
0,50,300,16,0.10487675666809082,8.254200129966431,1.0761994204462808,min,0.5,0.6000000000000001
0,300,150,8,0.2523672580718994,5.4298271730221455,1.0496504640842514,min,0.30000000000000004,0.8
0,50,300,8,0.09673690795898438,3.576813595936527,0.6991403762303066,min,0.5,0.6000000000000001
0,50,300,4,0.13892817497253418,0.26061314267570695,0.09096916396424704,min,0.5,0.2
0,50,150,32,0.03709220886230469,25.042644018110693,2.41425538747357,min,0.2,0.8
0,300,150,4,0.23888874053955078,1.8470789112560473,0.7359672190066712,min,0.30000000000000004,0.8
0,50,150,32,0.03709697723388672,25.042644018110693,2.41425538747357,maj,0.2,0.0
0,50,150,32,0.035582542419433594,25.095876293933728,2.4185272246851324,maj,0.2,0.2
0,50,300,32,0.11943626403808594,3.818495987324522,0.18431005586091473,min,0.1,0.2
0,300,150,16,0.17359566688537598,8.984626952016242,1.1561344331057426,maj,0.2,0.8
0,50,500,4,0.13599252700805664,0.8346101030318149,0.3382614986999783,min,0.2,0.6000000000000001
0,50,150,32,0.03220939636230469,23.180446596790766,2.226706074302217,maj,0.2,0.4
0,300,150,16,0.4321718215942383,0.8053813015601035,0.07297239319177756,min,0.30000000000000004,0.0
0,50,150,32,0.040093421936035156,20.130294363512824,1.8155734809027644,maj,0.2,0.6000000000000001
0,50,150,32,0.028708696365356445,19.61031434177518,1.763875816990761,maj,0.2,0.8
0,150,300,16,0.2900068759918213,1.3606754506409398,0.14075243685146946,min,0.2,0.4
0,50,150,32,0.06568622589111328,5.0383378491433035,0.23636659544157437,min,0.30000000000000004,0.0
0,50,300,16,0.09475922584533691,13.307910075183237,1.7859762099404368,min,0.5,0.8
0,50,150,32,0.06225728988647461,6.174327629250605,0.2962639540542341,min,0.30000000000000004,0.2
0,300,150,8,0.25043654441833496,5.4298271730221455,1.0496504640842514,maj,0.30000000000000004,0.0
0,50,300,8,0.09490060806274414,5.535059024556627,1.0782270037236859,min,0.5,0.8
0,50,300,4,0.11141276359558105,0.4882047729245241,0.18613133977235058,min,0.5,0.4
0,300,150,4,0.31316709518432617,1.8470789112560473,0.7359672190066712,maj,0.30000000000000004,0.0
0,50,150,32,0.05181527137756348,10.392810305545227,0.534247663203933,min,0.30000000000000004,0.4
0,50,150,32,0.04409027099609375,23.447024449923667,1.477130757996743,min,0.30000000000000004,0.6000000000000001
0,50,500,16,0.12494087219238281,11.914140657643383,1.5681783630488655,min,0.2,0.8
0,50,300,16,0.10776162147521973,13.307910075183237,1.7859762099404368,maj,0.5,0.0
0,300,150,8,0.2778139114379883,5.283957150853015,1.0262068061344134,maj,0.30000000000000004,0.2
0,50,150,32,0.04860520362854004,25.725979404235922,2.413979907957785,min,0.30000000000000004,0.8
0,50,300,32,0.09290313720703125,5.8980736139769805,0.2930634477001035,min,0.1,0.4
0,50,300,8,0.09720063209533691,5.535059024556627,1.0782270037236859,maj,0.5,0.0
0,50,300,4,0.09935760498046875,1.1859996858355608,0.4664478008674437,min,0.5,0.6000000000000001
0,300,150,4,0.22920489311218262,1.791953299439418,0.7124912756735682,maj,0.30000000000000004,0.2
0,50,150,32,0.0417332649230957,25.725979404235922,2.413979907957785,maj,0.30000000000000004,0.0
0,50,150,32,0.03859543800354004,25.210871100725697,2.293320340287298,maj,0.30000000000000004,0.2
0,50,150,32,0.03457212448120117,22.259030943386474,2.0254021608432438,maj,0.30000000000000004,0.4
0,300,150,16,0.37439441680908203,0.949820965190956,0.08975699292488837,min,0.30000000000000004,0.2
0,50,150,32,0.03206753730773926,18.83218149546314,1.6109855366239185,maj,0.30000000000000004,0.6000000000000001
0,50,500,8,0.11994075775146484,5.157735019184302,1.1721812077378093,min,0.2,0.8
0,50,150,32,0.029560565948486328,17.59961737108611,1.3164408812072004,maj,0.30000000000000004,0.8
0,50,150,32,0.06521034240722656,5.691728307696494,0.2703383609163689,min,0.4,0.0
0,50,500,16,0.12191963195800781,11.914140657643383,1.5681783630488655,maj,0.2,0.0
0,50,300,16,0.0883476734161377,13.168918166128508,1.7885420764292905,maj,0.5,0.2
0,300,150,8,0.20369219779968262,4.692271049866674,0.9391774327185587,maj,0.30000000000000004,0.4
0,50,300,8,0.08687210083007812,5.365014359174891,1.0477155859606786,maj,0.5,0.2
0,50,150,32,0.06176137924194336,6.995846287857573,0.34059538253182375,min,0.4,0.2
0,300,150,4,0.210158109664917,1.56640178889416,0.623702356608587,maj,0.30000000000000004,0.4
0,150,300,8,0.24336528778076172,1.7471547737437583,0.3232711112321428,min,0.2,0.6000000000000001
0,50,300,4,0.10738706588745117,1.9092983519544495,0.7563643699142509,min,0.5,0.8
0,50,150,32,0.05424785614013672,11.46558933027708,0.604151824543012,min,0.4,0.4
0,50,150,32,0.050621747970581055,22.824151049456752,1.4821126886785905,min,0.4,0.6000000000000001
0,50,500,32,0.19779276847839355,3.3397705217000513,0.16306683996874333,min,0.1,0.2
0,50,500,8,0.12485194206237793,5.157735019184302,1.1721812077378093,maj,0.2,0.0
0,300,150,8,0.17716097831726074,2.641164345384372,0.5739871262537214,maj,0.30000000000000004,0.6000000000000001
0,50,300,16,0.07217788696289062,12.595717632760953,1.6988584224878818,maj,0.5,0.4
0,50,300,32,0.08069205284118652,14.712281962324731,0.8474641310182071,min,0.1,0.6000000000000001
0,50,150,32,0.04560589790344238,26.769948315189062,2.528450504559753,min,0.4,0.8
0,50,500,16,0.12039065361022949,11.650254188159415,1.5164540739002685,maj,0.2,0.2
0,50,300,8,0.08178424835205078,5.033920240016699,1.0141233326897048,maj,0.5,0.4
0,300,150,4,0.18403983116149902,0.8430746212465576,0.3331488804693918,maj,0.30000000000000004,0.6000000000000001
0,50,150,32,0.04461383819580078,26.769948315189062,2.528450504559753,maj,0.4,0.0
0,50,300,4,0.09523391723632812,1.9092983519544495,0.7563643699142509,maj,0.5,0.0
0,50,150,32,0.040093183517456055,26.35152101987576,2.487128628371,maj,0.4,0.2
0,50,150,32,0.036086320877075195,22.95058407974255,2.1618054153345434,maj,0.4,0.4
0,150,300,4,0.2673811912536621,0.6018363917343197,0.21714129742010752,min,0.2,0.6000000000000001
0,50,150,32,0.03072667121887207,17.023016689749582,1.2642399827381638,maj,0.4,0.6000000000000001
0,300,150,16,0.3025643825531006,1.8165402361443914,0.18403896353425325,min,0.30000000000000004,0.4
0,300,150,8,0.17573928833007812,2.1424169065292187,0.4873434858917946,maj,0.30000000000000004,0.8
0,300,150,8,0.39200735092163086,0.35863437650404023,0.05961548582227598,min,0.4,0.0
0,50,300,16,0.06226229667663574,11.878232719549073,1.6090770383483661,maj,0.5,0.6000000000000001
0,50,150,32,0.031191587448120117,15.478159092933211,0.8254134997224838,maj,0.4,0.8
0,50,150,32,0.06671500205993652,6.172945329412432,0.2973260419675401,min,0.5,0.0
0,50,500,8,0.11748600006103516,4.863705455949782,1.1040869158200364,maj,0.2,0.2
0,50,300,8,0.06314992904663086,4.034420982199974,0.9350045426496492,maj,0.5,0.6000000000000001
0,300,150,4,0.18152618408203125,0.17995842573247298,0.07934235559118522,maj,0.30000000000000004,0.8
0,50,500,16,0.10541057586669922,11.414527701996267,1.3913458259296678,maj,0.2,0.4
0,50,150,32,0.06365156173706055,7.940414012328696,0.3944184121877399,min,0.5,0.2
0,300,150,4,0.3973731994628906,0.1488331179135639,0.05116665274817665,min,0.4,0.0
0,50,500,4,0.11877298355102539,1.8159476242203825,0.7364902027186944,min,0.2,0.8
0,50,300,4,0.08670282363891602,1.8681054255996865,0.740320204199538,maj,0.5,0.2
0,50,150,32,0.05473184585571289,13.307332289977833,0.7391960340420544,min,0.5,0.4
0,50,150,32,0.05062747001647949,24.947458813997812,1.7695188970899693,min,0.5,0.6000000000000001
0,50,300,32,0.07818150520324707,26.30288634650569,2.321004501142576,min,0.1,0.8
0,150,300,16,0.24083185195922852,3.971738177952412,0.48757569947841756,min,0.2,0.6000000000000001
0,50,150,32,0.05061769485473633,28.183195581622897,2.5754152690645995,min,0.5,0.8
0,50,300,32,0.07184910774230957,26.30288634650569,2.321004501142576,maj,0.1,0.0
0,50,300,16,0.06315398216247559,10.331880498257437,1.5422654184700877,maj,0.5,0.8
0,150,150,32,0.20734167098999023,2.6619879063859235,0.12158568613532597,min,0.1,0.0
0,50,300,8,0.06265759468078613,3.0137452908257365,0.6816668925232098,maj,0.5,0.8
0,50,500,8,0.11437201499938965,3.9792707335121458,0.9108289065206403,maj,0.2,0.4
0,50,300,32,0.07028961181640625,26.3873706090111,2.255891319659687,maj,0.1,0.2
0,150,300,32,0.4012768268585205,2.120291142123703,0.10087100014390922,min,0.1,0.0
0,50,150,32,0.05062055587768555,28.183195581622897,2.5754152690645995,maj,0.5,0.0
0,50,500,16,0.10288143157958984,11.421584056013764,1.3846685238864982,maj,0.2,0.6000000000000001
0,50,300,4,0.07431483268737793,1.7595714404732083,0.7037545899996813,maj,0.5,0.4
0,50,300,32,0.06417274475097656,26.460737170025943,2.21782398944829,maj,0.1,0.4
0,50,150,32,0.043096303939819336,27.77590065426889,2.5155038792512334,maj,0.5,0.2
0,50,500,4,0.12342023849487305,1.8159476242203825,0.7364902027186944,maj,0.2,0.0
0,50,300,32,0.05963587760925293,26.61422443647957,2.315066212368638,maj,0.1,0.6000000000000001
0,50,150,32,0.03808760643005371,26.40723840915623,2.5196159057925143,maj,0.5,0.4
0,50,300,32,0.05674862861633301,26.500631303506527,2.3225992767243193,maj,0.1,0.8
0,50,300,32,0.13045787811279297,3.623470231346228,0.1713776564297306,min,0.2,0.0
0,300,150,8,0.3722679615020752,0.4452156990012539,0.07539938489744855,min,0.4,0.2
0,50,150,32,0.03321385383605957,18.416229463564395,1.529000141433931,maj,0.5,0.6000000000000001
0,300,150,16,0.27797555923461914,5.604372714160124,0.6412429553001977,min,0.30000000000000004,0.6000000000000001
0,300,150,4,0.3713114261627197,0.1801130927413842,0.06174345491177119,min,0.4,0.2
0,50,150,32,0.02907276153564453,16.899768164785293,1.2462860051649247,maj,0.5,0.8
0,50,500,8,0.13246679306030273,2.9250179562649823,0.6406667642776525,maj,0.2,0.6000000000000001
0,150,500,32,0.6707339286804199,1.8170261753784633,0.08564297094235365,min,0.1,0.0
0,150,150,32,0.17605853080749512,3.147864893415021,0.14697985120837878,min,0.1,0.2
0,50,300,4,0.06314992904663086,0.959767491583349,0.5036480295298535,maj,0.5,0.6000000000000001
0,50,500,16,0.09582304954528809,11.126100442298686,1.4470420142210343,maj,0.2,0.8
0,50,500,16,0.23081016540527344,0.9948147722437701,0.09120471201198332,min,0.30000000000000004,0.0
0,50,500,4,0.12285876274108887,1.7190628300768465,0.6985293121033013,maj,0.2,0.2
0,150,300,8,0.21118879318237305,5.235162808102306,1.0017882695571907,min,0.2,0.8
0,50,300,32,0.11841630935668945,4.382752193563448,0.20909302599400711,min,0.2,0.2
0,50,500,8,0.09931063652038574,2.797209219836394,0.6868158798290437,maj,0.2,0.8
0,50,300,4,0.0648031234741211,0.7070654954547809,0.4288817257408115,maj,0.5,0.8
0,50,500,8,0.2178058624267578,0.3930084683104681,0.07008823003955654,min,0.30000000000000004,0.0
0,300,500,16,1.1855900287628174,0.6595140417975105,0.06030286226552981,min,0.1,0.2
0,300,150,32,0.41895389556884766,2.0448828383093383,0.09363440006513833,min,0.1,0.0
0,150,150,32,0.13851189613342285,5.342702441725122,0.2512945746168866,min,0.1,0.4
0,300,150,8,0.31168055534362793,0.8525084092926243,0.15642623487232038,min,0.4,0.4
0,50,500,4,0.10741925239562988,1.4861209544227842,0.6052700445130791,maj,0.2,0.4
0,50,500,32,0.15503311157226562,5.185940633646721,0.26967722615664586,min,0.1,0.4
0,300,150,4,0.331265926361084,0.33811599115659857,0.12369019404643053,min,0.4,0.4
0,300,150,16,0.31006503105163574,12.692142098259113,1.4679732050787184,min,0.30000000000000004,0.8
0,150,300,8,0.23541665077209473,5.235162808102306,1.0017882695571907,maj,0.2,0.0
0,150,500,4,0.36867761611938477,0.3581426942581753,0.12018346495537259,min,0.1,0.6000000000000001
0,150,300,4,0.214766263961792,1.8130186343030243,0.7160222414761828,min,0.2,0.8
0,300,300,8,0.37771034240722656,4.609638080672615,0.9056310664222248,min,0.1,0.8
0,50,300,32,0.10136866569519043,7.3625217832313705,0.3766430820841523,min,0.2,0.4
0,50,500,4,0.10199117660522461,0.8472365446319216,0.39302796360188336,maj,0.2,0.6000000000000001
0,150,500,8,0.36342501640319824,1.109629787332056,0.22240285085325773,min,0.1,0.6000000000000001
0,150,150,32,0.1118929386138916,12.754402633245414,0.657666534342932,min,0.1,0.6000000000000001
0,300,150,16,0.24054932594299316,12.692142098259113,1.4679732050787184,maj,0.30000000000000004,0.0
0,300,300,4,0.38736891746520996,1.4668192186827755,0.5830065269253226,min,0.1,0.8
0,300,300,16,0.4369475841522217,2.5326013273340333,0.2791512772900745,min,0.1,0.6000000000000001
0,150,300,8,0.20400476455688477,4.893694359987384,0.940269719511817,maj,0.2,0.2
0,300,150,8,0.27541422843933105,2.9144414258778903,0.5554272012812165,min,0.4,0.6000000000000001
0,150,300,16,0.21136713027954102,11.736274581104272,1.4784686094719555,min,0.2,0.8
0,50,500,16,0.21477913856506348,1.2291165666842818,0.11650699233667837,min,0.30000000000000004,0.2
0,150,300,4,0.2122809886932373,1.8130186343030243,0.7160222414761828,maj,0.2,0.0
0,300,150,4,0.2769432067871094,1.0103438641423073,0.39825882979756244,min,0.4,0.6000000000000001
0,300,300,8,0.4055192470550537,4.609638080672615,0.9056310664222248,maj,0.1,0.0
0,300,150,16,0.22367477416992188,12.383238035945991,1.4377364432617714,maj,0.30000000000000004,0.2
0,50,500,4,0.09482455253601074,0.5264713829486666,0.3160312269748927,maj,0.2,0.8
0,50,500,4,0.2373943328857422,0.18330490769156144,0.06511532248498803,min,0.30000000000000004,0.0
0,300,150,32,0.3482353687286377,2.5333915203431747,0.11746161941701334,min,0.1,0.2
0,150,500,16,0.42655062675476074,2.7633011622851633,0.3177270166416449,min,0.1,0.6000000000000001
0,150,150,32,0.09891653060913086,26.903957765725863,2.1750194240777625,min,0.1,0.8
0,150,300,32,0.3462836742401123,2.556877543811681,0.12231750823193344,min,0.1,0.2
0,150,150,32,0.10377764701843262,26.903957765725863,2.1750194240777625,maj,0.1,0.0
0,300,300,4,0.38374948501586914,1.4668192186827755,0.5830065269253226,maj,0.1,0.0
0,50,300,32,0.08285355567932129,17.713792422769043,1.0996021780901237,min,0.2,0.6000000000000001
0,150,150,32,0.0952298641204834,26.914839370434894,2.109135716503254,maj,0.1,0.2
0,150,300,8,0.19069218635559082,4.086473210623607,0.7858415754785505,maj,0.2,0.4
0,150,150,32,0.10294342041015625,26.930358811782764,2.1162305638083976,maj,0.1,0.4
0,50,500,8,0.19974207878112793,0.4661065517703917,0.08262712820692653,min,0.30000000000000004,0.2
0,150,150,32,0.0863192081451416,26.441368686652574,2.1035202163710265,maj,0.1,0.6000000000000001
0,300,150,16,0.2026958465576172,11.630497825838539,1.3024177358337463,maj,0.30000000000000004,0.4
0,150,300,16,0.273298978805542,11.736274581104272,1.4784686094719555,maj,0.2,0.0
0,150,150,32,0.08771562576293945,26.845513080270848,2.215135143807503,maj,0.1,0.8
0,150,150,32,0.19915056228637695,2.937245668896979,0.13368136022614968,min,0.2,0.0
0,150,300,4,0.20407319068908691,1.724856970828087,0.6784718056119107,maj,0.2,0.2
0,300,300,8,0.3726663589477539,4.146032125889179,0.8120838717241922,maj,0.1,0.2
0,300,150,8,0.25940966606140137,5.5573909488922535,1.0681757400620595,min,0.4,0.8
0,300,300,4,0.3821735382080078,1.2868328210743805,0.5131978353534958,maj,0.1,0.2
0,300,150,4,0.25836706161499023,1.9152761211550093,0.7762548851267187,min,0.4,0.8
0,300,150,16,0.18511581420898438,11.015197119754212,1.262299715623642,maj,0.30000000000000004,0.6000000000000001
0,150,300,8,0.1791543960571289,2.3114390531306945,0.46652030716420695,maj,0.2,0.6000000000000001
0,50,300,32,0.07630538940429688,24.62539841464765,2.3045747692936063,min,0.2,0.8
0,150,150,32,0.17555880546569824,3.6746445153740197,0.16956461800424127,min,0.2,0.2
0,150,300,16,0.2246403694152832,11.29681872842469,1.4136161809043883,maj,0.2,0.2
0,300,300,8,0.399794340133667,2.9412376154146376,0.5808709817318659,maj,0.1,0.4
0,150,300,4,0.2428743839263916,1.4209871653560446,0.5572475180184545,maj,0.2,0.4
0,50,300,32,0.08696508407592773,24.62539841464765,2.3045747692936063,maj,0.2,0.0
0,300,150,16,0.1725766658782959,10.092841361169052,1.156152395255515,maj,0.30000000000000004,0.8
0,300,150,8,0.2844502925872803,5.5573909488922535,1.0681757400620595,maj,0.4,0.0
0,300,150,16,0.39034104347229004,0.8835509451149197,0.08236658129150236,min,0.4,0.0
0,300,150,4,0.3541436195373535,1.9152761211550093,0.7762548851267187,maj,0.4,0.0
0,300,300,4,0.3713653087615967,0.8362421078365674,0.3277323626805756,maj,0.1,0.4
0,50,300,32,0.07686257362365723,24.69738726336167,2.2870245469017534,maj,0.2,0.2
0,50,500,32,0.14548540115356445,12.846733678985315,0.773121687745212,min,0.1,0.6000000000000001
0,150,300,8,0.17157316207885742,1.875280822778978,0.4506738776609572,maj,0.2,0.8
0,300,150,32,0.2838418483734131,3.9953587348050674,0.1883458643788306,min,0.1,0.4
0,150,300,8,0.44698667526245117,0.36499100928532974,0.06410785264441132,min,0.30000000000000004,0.0
0,150,150,32,0.16059470176696777,6.058453824485821,0.285841919569173,min,0.2,0.4
0,50,300,32,0.06564044952392578,24.244249080701387,2.179426300100533,maj,0.2,0.4
0,50,500,4,0.2012338638305664,0.20099225537929033,0.07233674334788036,min,0.30000000000000004,0.2
0,150,300,16,0.2016465663909912,10.25175229028709,1.2704203721798129,maj,0.2,0.4
0,300,300,8,0.3617856502532959,1.5442353870470868,0.29412103822828756,maj,0.1,0.6000000000000001
0,50,500,16,0.17508292198181152,2.1078324812215667,0.2166779097205671,min,0.30000000000000004,0.4
0,150,300,4,0.17453360557556152,0.7591444705249583,0.28796444346875566,maj,0.2,0.6000000000000001
0,50,300,32,0.06265091896057129,23.27759081778075,2.1164174306171026,maj,0.2,0.6000000000000001
0,300,150,8,0.26896023750305176,5.495952890911621,1.0523329764836469,maj,0.4,0.2
0,300,150,4,0.23977208137512207,1.890400760712193,0.7654288393831578,maj,0.4,0.2
0,300,300,4,0.3783419132232666,0.27833990830193955,0.0992523090669204,maj,0.1,0.6000000000000001
0,50,300,32,0.05877566337585449,21.231194994842326,1.881427404785659,maj,0.2,0.8
0,50,300,32,0.15248608589172363,3.8674145828692663,0.18680695419112373,min,0.30000000000000004,0.0
0,150,150,32,0.11843514442443848,14.976635965369471,0.858617904799767,min,0.2,0.6000000000000001
0,300,150,16,0.36284375190734863,1.1250795488526162,0.10812042854228661,min,0.4,0.2
0,50,500,8,0.17616653442382812,0.804345261238107,0.1534500714289453,min,0.30000000000000004,0.4
0,150,300,16,0.21737384796142578,9.342317360963204,0.9388631583069127,maj,0.2,0.6000000000000001
0,300,300,8,0.3436284065246582,1.1347251369976556,0.268846037959522,maj,0.1,0.8
0,150,300,4,0.17516398429870605,0.3424170127255721,0.17430826961189191,maj,0.2,0.8
0,300,300,8,0.7861642837524414,0.2972290516446589,0.05465134267552201,min,0.2,0.0
0,150,300,4,0.5582952499389648,0.2149481104562836,0.06976387768326839,min,0.30000000000000004,0.0
0,300,150,8,0.21903729438781738,5.074552047357904,0.9695374003527557,maj,0.4,0.4
