Scenario,state,missing,agents,observations,inaccuracy
outlier,4,0.4,50,300,0.248814821
outlier,32,0.4,50,300,0.277227999
outlier,32,0.2,50,150,0.314437985
outlier,4,0,50,500,0.260388608
outlier,32,0.6,50,300,0.289383277
outlier,32,0.4,50,150,0.314951988
outlier,32,0.8,50,300,0.29032491
outlier,32,0,50,300,0.021422207
outlier,8,0.2,300,150,0.018849846
outlier,32,0.6,50,150,0.191125018
outlier,16,0.6,300,150,0.113356811
outlier,4,0.2,300,150,0.021829608
outlier,32,0.8,50,150,0.155785751
outlier,8,0.6,50,500,0.160166691
outlier,32,0,150,500,0.010705371
outlier,32,0.2,150,150,0.018372481
outlier,4,0.6,50,300,0.178066469
outlier,16,0.8,50,500,0.255803305
outlier,16,0,50,500,0.016122868
outlier,4,0.2,50,500,0.246967407
outlier,8,0.8,150,300,0.250447067
outlier,32,0.2,50,300,0.026136628
outlier,8,0.8,50,500,0.17170397
outlier,4,0.8,50,300,0.151632588
outlier,8,0,50,500,0.017522058
outlier,16,0.2,300,500,0.010660141
outlier,32,0,300,150,0.0117043
outlier,32,0.4,150,150,0.031411822
outlier,8,0.4,300,150,0.039106559
outlier,4,0.4,50,500,0.213995276
outlier,32,0.4,50,500,0.033709653
outlier,4,0.4,300,150,0.043731087
outlier,16,0.8,300,150,0.259503452
outlier,8,0,150,300,0.250447067
outlier,4,0.6,150,500,0.042491272
outlier,4,0.8,150,300,0.253152091
outlier,8,0.8,300,300,0.226407767
outlier,32,0.4,50,300,0.047080385
outlier,4,0.6,50,500,0.138956369
outlier,8,0.6,150,500,0.055600713
outlier,32,0.6,150,150,0.082208317
outlier,16,0,300,150,0.259503452
outlier,4,0.8,300,300,0.206123934
outlier,16,0.6,300,300,0.04934744
outlier,8,0.2,150,300,0.23506743
outlier,8,0.6,300,150,0.1388568
outlier,16,0.8,150,300,0.261358795
outlier,16,0.2,50,500,0.020595721
outlier,4,0,150,300,0.253152091
outlier,4,0.6,300,150,0.14080576
outlier,8,0,300,300,0.226407767
outlier,16,0.2,300,150,0.254158297
outlier,4,0.8,50,500,0.111733912
outlier,4,0,50,500,0.023021743
outlier,32,0.2,300,150,0.014682702
outlier,16,0.6,150,500,0.056166732
outlier,32,0.8,150,150,0.271877428
outlier,32,0.2,150,300,0.015289689
outlier,32,0,150,150,0.271877428
outlier,4,0,300,300,0.206123934
outlier,32,0.6,50,300,0.137450272
outlier,32,0.2,150,150,0.263641965
outlier,8,0.4,150,300,0.196460394
outlier,32,0.4,150,150,0.26452882
outlier,8,0.2,50,500,0.020656782
outlier,32,0.6,150,150,0.262940027
outlier,16,0.4,300,150,0.230237103
outlier,16,0,150,300,0.261358795
outlier,32,0.8,150,150,0.276891893
outlier,32,0,150,150,0.01671017
outlier,4,0.2,150,300,0.239876007
outlier,8,0.2,300,300,0.203020968
outlier,8,0.8,300,150,0.267043935
outlier,4,0.2,300,300,0.181442835
outlier,4,0.8,300,150,0.274447547
outlier,16,0.6,300,150,0.223145172
outlier,8,0.6,150,300,0.116630077
outlier,32,0.8,50,300,0.288071846
outlier,32,0.2,150,150,0.021195577
outlier,16,0.2,150,300,0.249894397
outlier,8,0.4,300,300,0.145217745
outlier,4,0.4,150,300,0.197016749
outlier,32,0,50,300,0.288071846
outlier,16,0.8,300,150,0.2043808
outlier,8,0,300,150,0.267043935
outlier,16,0,300,150,0.014560492
outlier,4,0,300,150,0.274447547
outlier,4,0.4,300,300,0.115870888
outlier,32,0.2,50,300,0.285878068
outlier,32,0.6,50,500,0.096640211
outlier,8,0.8,150,300,0.112668469
outlier,32,0.4,300,150,0.023543233
outlier,8,0,150,300,0.016026963
outlier,32,0.4,150,150,0.03573024
outlier,32,0.4,50,300,0.272428288
outlier,4,0.2,50,500,0.025574901
outlier,16,0.4,150,300,0.224580715
outlier,8,0.6,300,300,0.07353026
outlier,16,0.4,50,500,0.038303605
outlier,4,0.6,150,300,0.101810805
outlier,32,0.6,50,300,0.264552179
outlier,8,0.2,300,150,0.263083244
outlier,4,0.2,300,150,0.270619961
outlier,4,0.6,300,300,0.03509099
outlier,32,0.8,50,300,0.235178426
outlier,32,0,50,300,0.023350869
outlier,32,0.6,150,150,0.107327238
outlier,16,0.2,300,150,0.019113172
outlier,8,0.4,50,500,0.038362518
outlier,16,0.6,150,300,0.165969126
outlier,8,0.8,300,300,0.067211509
outlier,4,0.8,150,300,0.06162728
outlier,8,0,300,300,0.013662836
outlier,4,0,150,300,0.024665255
outlier,8,0.4,300,150,0.24238435
outlier,4,0.8,300,300,0.139352001
outlier,4,0.4,300,150,0.250661889
outlier,4,0,300,300,0.018935464
outlier,32,0.2,50,300,0.030455657
outlier,32,0.8,150,150,0.304457437
outlier,32,0.4,150,300,0.025226471
outlier,32,0.6,300,150,0.068216283
outlier,32,0,150,150,0.304457437
outlier,16,0.8,150,300,0.18767991
outlier,16,0,150,300,0.013796732
outlier,32,0.2,150,150,0.298648721
outlier,16,0.4,300,150,0.040624151
outlier,32,0.4,150,150,0.308102222
outlier,8,0.6,300,150,0.154618735
outlier,4,0.6,300,150,0.171531725
outlier,32,0.6,150,150,0.286493506
outlier,32,0.4,50,300,0.055710016
outlier,8,0.2,150,300,0.019143393
outlier,32,0.8,150,150,0.27445833
outlier,32,0,150,150,0.02033826
outlier,32,0.8,50,500,0.209622547
outlier,16,0.6,50,500,0.120117314
outlier,4,0.4,50,500,0.041488101
outlier,8,0.8,300,150,0.128611475
outlier,32,0,50,500,0.209622547
outlier,8,0,300,150,0.01873454
outlier,4,0.8,300,150,0.090122888
outlier,4,0,300,150,0.021257586
outlier,16,0.6,300,150,0.135787223
outlier,32,0.2,150,150,0.024303986
outlier,8,0.6,50,500,0.121215014
outlier,32,0.2,50,500,0.202274814
outlier,32,0.6,50,300,0.168274788
outlier,32,0.8,300,150,0.264435431
outlier,32,0,300,150,0.264435431
outlier,32,0.4,50,500,0.188684705
outlier,4,0.2,150,300,0.027363617
outlier,32,0.4,150,150,0.043379348
outlier,32,0.2,300,150,0.250893444
outlier,8,0.2,300,150,0.025489845
outlier,32,0.4,300,150,0.249523639
outlier,4,0.2,300,150,0.02723196
outlier,32,0.6,50,500,0.190432622
outlier,16,0.8,300,150,0.263936094
outlier,32,0.6,300,150,0.286707062
outlier,32,0.8,50,300,0.318438546
outlier,32,0.8,50,500,0.207993601
outlier,32,0.6,150,150,0.133110298
outlier,32,0,50,500,0.0181233
outlier,16,0.2,150,300,0.017772209
outlier,32,0.8,300,150,0.30226759
outlier,32,0,300,150,0.012407503
outlier,32,0,50,300,0.318438546
outlier,32,0.2,150,500,0.012725032
outlier,8,0.4,300,150,0.056818494
outlier,16,0,300,150,0.263936094
outlier,16,0.8,300,300,0.237636197
outlier,4,0.4,300,150,0.057122606
outlier,32,0.8,150,150,0.271426066
outlier,8,0.4,150,300,0.035781777
outlier,32,0.2,50,300,0.317148413
outlier,32,0.6,150,300,0.075541583
outlier,16,0.8,50,500,0.284079605
outlier,4,0.6,50,500,0.124878018
outlier,32,0,150,150,0.271426066
outlier,32,0.4,50,300,0.308820694
outlier,32,0.2,150,150,0.26876146
outlier,8,0.8,50,500,0.286899044
outlier,16,0.2,300,150,0.262822041
outlier,16,0,300,300,0.237636197
outlier,32,0.6,50,300,0.271758005
outlier,32,0.4,150,150,0.255981001
outlier,4,0.8,150,500,0.188638233
outlier,8,0.6,300,150,0.169938451
outlier,4,0.6,300,150,0.171928113
outlier,32,0.2,300,150,0.015773879
outlier,32,0.6,150,150,0.303575674
outlier,16,0,50,500,0.284079605
outlier,32,0.8,50,300,0.257885485
outlier,32,0,50,300,0.02719174
outlier,16,0.4,300,150,0.248361141
outlier,32,0.8,150,150,0.263138009
outlier,32,0,150,150,0.021703073
outlier,4,0.4,150,300,0.040432495
outlier,8,0,50,500,0.286899044
outlier,16,0.2,300,300,0.214926636
outlier,8,0.8,150,500,0.2346542
outlier,8,0.8,300,150,0.270926475
outlier,32,0.2,150,150,0.027341981
outlier,32,0.2,50,500,0.022767646
outlier,4,0,150,500,0.188638233
outlier,32,0.2,50,300,0.03655536
outlier,4,0.8,300,150,0.274937767
outlier,8,0.2,300,300,0.015488607
outlier,16,0.6,300,150,0.239022244
outlier,16,0.2,50,500,0.272743224
outlier,16,0.4,150,300,0.033629506
outlier,16,0.4,300,300,0.162856211
outlier,16,0.8,150,500,0.192407766
outlier,32,0.4,150,150,0.052452242
outlier,32,0.4,300,150,0.028147664
outlier,4,0.2,300,300,0.019734689
outlier,8,0.2,50,500,0.274810588
outlier,8,0,150,500,0.2346542
outlier,8,0.6,150,300,0.12523175
outlier,32,0.4,50,300,0.067978888
outlier,32,0.8,150,300,0.183048273
outlier,8,0,300,150,0.270926475
outlier,16,0.8,300,150,0.265833889
outlier,4,0.8,50,500,0.273704545
outlier,16,0,300,150,0.019388828
outlier,4,0,300,150,0.274937767
outlier,4,0.4,300,500,0.0356064
outlier,4,0.2,150,500,0.160857214
outlier,32,0.6,150,150,0.151217704
outlier,16,0.4,50,500,0.254533372
outlier,16,0.6,300,300,0.144966566
outlier,32,0,150,300,0.183048273
outlier,32,0.6,50,300,0.18393542
outlier,16,0,150,500,0.192407766
outlier,32,0.8,150,150,0.288589955
outlier,32,0.2,150,300,0.16164134
outlier,8,0.4,50,500,0.239481294
outlier,8,0.2,150,500,0.213682953
outlier,8,0.2,300,150,0.266181275
outlier,32,0,150,150,0.288589955
outlier,16,0.2,300,150,0.026312876
outlier,4,0.2,300,150,0.272471816
outlier,32,0.4,150,300,0.129716134
outlier,16,0.8,300,300,0.145897687
outlier,4,0.4,150,500,0.090273761
outlier,4,0,50,500,0.273704545
outlier,16,0,300,300,0.011354983
outlier,32,0.6,300,150,0.093454857
outlier,4,0.6,150,300,0.121970779
outlier,16,0.6,50,500,0.23659771
outlier,32,0.2,150,150,0.292250561
outlier,8,0.4,300,500,0.018208991
outlier,32,0.8,50,300,0.318073905
outlier,32,0.6,150,300,0.126010874
outlier,32,0.4,50,500,0.039667875
outlier,16,0.2,150,500,0.16124449
outlier,8,0.6,50,500,0.2088607
outlier,32,0.8,150,300,0.128251805
outlier,32,0.4,150,150,0.298104406
outlier,32,0,150,300,0.013381969
outlier,8,0.4,150,500,0.15742958
outlier,8,0.4,300,150,0.246752919
outlier,32,0,50,300,0.318073905
outlier,16,0.4,300,150,0.057499166
outlier,16,0.6,150,300,0.11302943
outlier,4,0.4,300,150,0.249513021
outlier,32,0.6,150,150,0.296657107
outlier,4,0.2,50,500,0.263826421
outlier,4,0.6,150,500,0.025095298
outlier,16,0.8,50,500,0.257384433
outlier,16,0,50,500,0.019437926
outlier,8,0.8,150,300,0.26699738
outlier,32,0.2,50,300,0.310305913
outlier,32,0.8,150,150,0.283862624
outlier,32,0,150,150,0.02475278
outlier,32,0.8,300,150,0.28044084
outlier,8,0.8,50,500,0.211391875
outlier,8,0,50,500,0.019380894
outlier,16,0.4,150,500,0.11364171
outlier,8,0.6,300,150,0.190852502
outlier,8,0.6,150,500,0.095058632
outlier,16,0.6,300,150,0.161772167
outlier,32,0.4,50,300,0.298036491
outlier,32,0.2,150,150,0.032877851
outlier,4,0.6,300,150,0.166977032
outlier,32,0,300,150,0.28044084
outlier,4,0.8,150,500,0.007538742
outlier,4,0.4,50,500,0.232573444
outlier,4,0,150,500,0.016944568
outlier,32,0.4,150,150,0.067111322
outlier,32,0.6,50,300,0.302908544
outlier,8,0,150,300,0.26699738
outlier,32,0.2,300,150,0.274686924
outlier,8,0.8,300,150,0.176914131
outlier,16,0.8,300,150,0.264323749
outlier,16,0.6,150,500,0.083397057
outlier,4,0.8,150,300,0.26512269
outlier,32,0.6,150,150,0.176734097
outlier,32,0,300,300,0.009984538
outlier,8,0.8,150,500,0.090758851
outlier,32,0.4,300,150,0.263980638
outlier,32,0.8,50,300,0.251506237
outlier,32,0,50,300,0.033215981
outlier,8,0,150,500,0.013589237
outlier,4,0.8,300,150,0.036644636
outlier,16,0.2,50,500,0.02533168
outlier,32,0,300,500,0.008715604
outlier,4,0.6,50,500,0.144876765
outlier,32,0.6,300,150,0.276319703
outlier,32,0.8,150,150,0.291670052
outlier,32,0.2,50,300,0.04375074
outlier,8,0.2,50,500,0.024448178
outlier,8,0.2,150,300,0.263004828
outlier,32,0.6,50,500,0.115698958
outlier,32,0.2,150,300,0.016833964
outlier,16,0.8,150,300,0.258349237
outlier,32,0.8,300,150,0.262492713
outlier,16,0,300,150,0.264323749
outlier,32,0,300,150,0.014372859
outlier,32,0,150,150,0.291670052
outlier,16,0.8,150,500,0.088363978
outlier,16,0,150,500,0.011460504
outlier,4,0,150,300,0.26512269
outlier,32,0.4,50,300,0.085389061
outlier,32,0.2,150,150,0.288960208
outlier,8,0.4,300,300,0.024033959
outlier,32,0.4,150,500,0.020453526
outlier,4,0.8,50,500,0.172418771
outlier,4,0,50,500,0.021025073
outlier,16,0.2,300,150,0.262900464
outlier,4,0.4,300,300,0.026254385
outlier,32,0.4,150,150,0.299335817
outlier,8,0.4,150,300,0.231876957
outlier,32,0.6,50,300,0.209881682
outlier,16,0,150,300,0.258349237
outlier,32,0.2,300,150,0.018426502
outlier,16,0.4,50,500,0.049943054
outlier,32,0.6,150,150,0.258778169
outlier,4,0.2,150,300,0.259850373
outlier,32,0.8,50,300,0.333328111
outlier,8,0.4,50,500,0.049342426
outlier,16,0.4,300,150,0.251826912
outlier,32,0.8,150,150,0.28127805
outlier,64,0,50,150,0.037435259
outlier,8,0.6,150,300,0.139343312
outlier,64,0.2,50,150,0.046697673
outlier,32,0,50,300,0.333328111
outlier,16,0.2,150,300,0.253670915
outlier,64,0.4,50,150,0.070517243
outlier,4,0.2,50,500,0.026407858
outlier,16,0.2,300,300,0.01321033
outlier,32,0.8,50,500,0.287279034
outlier,4,0.4,150,300,0.225850889
outlier,64,0.6,50,150,0.199216563
outlier,32,0.4,300,150,0.035389578
outlier,16,0.6,300,150,0.235554887
outlier,32,0.2,50,300,0.330339609
outlier,64,0.8,50,150,0.237843906
outlier,32,0.4,150,300,0.031179774
outlier,64,0,50,150,0.237843906
outlier,64,0.2,50,150,0.237650385
outlier,64,0.4,50,150,0.217670842
outlier,64,0.6,50,150,0.212096702
outlier,64,0.8,50,150,0.216962912
outlier,64,0,50,150,0.040661592
outlier,32,0,50,500,0.287279034
outlier,64,0.2,50,150,0.05122597
outlier,8,0.8,150,300,0.101486917
outlier,8,0,150,300,0.015727677
outlier,16,0.6,50,500,0.145867642
outlier,16,0.4,150,300,0.225566528
outlier,32,0.4,50,300,0.316784977
outlier,64,0.4,50,150,0.088940241
outlier,16,0.8,300,150,0.249915571
outlier,64,0.6,50,150,0.236544256
outlier,4,0.6,150,300,0.107159353
outlier,16,0.4,300,500,0.01447495
outlier,64,0,50,300,0.027335396
outlier,8,0.6,50,500,0.156789145
outlier,64,0.8,50,150,0.207303822
outlier,32,0.2,50,500,0.286877942
outlier,64,0,50,150,0.207303822
outlier,32,0.6,300,150,0.116620198
outlier,64,0.2,50,150,0.206768709
outlier,32,0.6,50,300,0.282458544
outlier,64,0.4,50,150,0.188479457
outlier,64,0.6,50,150,0.139222118
outlier,64,0.8,50,150,0.1388544
outlier,64,0,50,150,0.042831601
outlier,64,0.2,50,150,0.054545427
outlier,16,0.6,150,300,0.196003196
outlier,4,0.4,50,500,0.051799675
outlier,64,0.4,50,150,0.093614776
outlier,32,0.4,50,500,0.268717071
outlier,64,0.2,50,300,0.03509219
outlier,32,0.8,50,300,0.206611512
outlier,64,0,50,500,0.021882759
outlier,4,0.8,150,300,0.032684288
outlier,64,0.6,50,150,0.25305192
outlier,4,0,150,300,0.034326421
outlier,64,0.8,50,150,0.253059246
outlier,64,0,50,150,0.253059246
outlier,64,0.2,50,150,0.255002044
outlier,64,0.4,50,150,0.21115485
outlier,16,0.8,50,500,0.292512835
outlier,32,0.6,50,500,0.250104199
outlier,32,0.8,300,150,0.274486375
outlier,64,0.6,50,150,0.172484218
outlier,8,0.2,150,300,0.020313102
outlier,64,0.8,50,150,0.149869833
outlier,64,0,50,150,0.047031037
outlier,64,0.2,50,150,0.061748498
outlier,16,0.8,150,300,0.231343198
outlier,16,0,150,300,0.016982935
outlier,64,0.4,50,300,0.059213914
outlier,64,0.4,50,150,0.111230337
outlier,32,0.6,150,300,0.10164934
outlier,8,0.8,50,500,0.293939799
outlier,32,0,300,150,0.274486375
outlier,32,0.2,300,300,0.012033804
outlier,64,0.6,50,150,0.242265898
outlier,32,0.8,50,500,0.257176378
outlier,32,0,50,500,0.020048852
outlier,64,0.8,50,150,0.275897165
outlier,64,0,50,150,0.275897165
outlier,64,0.2,50,150,0.278910091
outlier,4,0.2,150,500,0.017477753
outlier,32,0.2,300,150,0.271298957
outlier,64,0.4,50,150,0.252934575
outlier,8,0.6,300,300,0.087846566
outlier,16,0,50,500,0.292512835
outlier,4,0.6,50,500,0.15447807
outlier,64,0.6,50,150,0.192037427
outlier,64,0.8,50,150,0.158695726
outlier,64,0,50,150,0.053327325
outlier,64,0.6,50,300,0.151448491
outlier,64,0.2,50,150,0.067750857
outlier,4,0.2,150,300,0.045484411
outlier,64,0.4,50,150,0.119319572
outlier,32,0.4,300,150,0.259529825
outlier,8,0.2,150,500,0.014506724
outlier,4,0.6,300,300,0.087670824
outlier,8,0,50,500,0.293939799
outlier,64,0.6,50,150,0.277429694
outlier,64,0.8,50,150,0.271693783
outlier,64,0,50,150,0.271693783
outlier,64,0.2,50,500,0.027480857
outlier,64,0.2,50,150,0.271328499
outlier,32,0.6,300,150,0.276835422
outlier,8,0.4,150,300,0.045835571
outlier,64,0.8,50,300,0.286302462
outlier,64,0.4,50,150,0.25760041
outlier,16,0.2,150,300,0.022205791
outlier,64,0,50,300,0.286302462
outlier,64,0.6,50,150,0.1398777
outlier,16,0.2,50,500,0.285307416
outlier,64,0.2,50,300,0.284839729
outlier,64,0.8,50,150,0.116265734
outlier,32,0.2,50,500,0.026206091
outlier,64,0,150,150,0.021835187
outlier,64,0.4,50,300,0.277175065
outlier,32,0.8,300,150,0.270715488
outlier,64,0.6,50,300,0.272681537
outlier,32,0,300,150,0.017233537
outlier,64,0.8,50,300,0.274789378
outlier,64,0,50,300,0.029487762
outlier,16,0.2,150,500,0.013321548
outlier,8,0.2,50,500,0.285089371
outlier,16,0.4,300,300,0.022295213
outlier,4,0.8,50,500,0.269035354
outlier,32,0.8,150,300,0.302719117
outlier,64,0.2,150,150,0.027294151
outlier,4,0.4,150,300,0.086270825
outlier,64,0.2,50,300,0.037666589
outlier,16,0.4,50,500,0.259771622
outlier,32,0.2,300,150,0.022758645
outlier,32,0,150,300,0.302719117
outlier,64,0.4,150,150,0.045032568
outlier,8,0.4,50,500,0.272793779
outlier,32,0.6,150,500,0.063490361
outlier,8,0.6,150,300,0.14656001
outlier,16,0.4,150,300,0.047233414
outlier,4,0,50,500,0.269035354
outlier,64,0.4,50,300,0.062974805
outlier,32,0.2,150,300,0.291099536
outlier,64,0.4,50,500,0.042695938
outlier,32,0.4,50,500,0.051104153
outlier,64,0.6,150,150,0.122753827
outlier,32,0.4,300,150,0.046043279
outlier,16,0.6,50,500,0.263093271
outlier,32,0.4,150,300,0.270536784
outlier,8,0.6,50,500,0.193538318
outlier,64,0.6,50,300,0.173488234
outlier,64,0.8,150,150,0.258249519
outlier,64,0,150,150,0.258249519
outlier,64,0.2,150,150,0.250190233
outlier,64,0.4,150,150,0.250299427
outlier,64,0.6,150,150,0.255302555
outlier,4,0.6,150,300,0.18504824
outlier,4,0.2,50,500,0.261512506
outlier,64,0.8,150,150,0.250857791
outlier,64,0,150,150,0.023585081
outlier,32,0.6,150,300,0.249203995
outlier,32,0.6,300,150,0.14024192
outlier,16,0.8,50,500,0.277932195
outlier,16,0,50,500,0.024951262
outlier,8,0.8,150,300,0.269415577
outlier,64,0.8,50,300,0.229578026
outlier,64,0.2,150,150,0.029275876
outlier,64,0,50,300,0.229578026
outlier,16,0.6,150,300,0.148390288
outlier,32,0.8,150,300,0.246557926
outlier,8,0.8,50,500,0.179920308
outlier,8,0,50,500,0.023165779
outlier,32,0,150,300,0.015732675
outlier,64,0.2,50,300,0.226590287
outlier,8,0.8,300,300,0.252320164
outlier,64,0.4,50,300,0.224644082
outlier,32,0.8,300,150,0.26898183
outlier,32,0.4,300,300,0.019392641
outlier,32,0.6,50,500,0.154599552
outlier,4,0.4,50,500,0.232362833
outlier,64,0.4,150,150,0.050746483
outlier,64,0.6,50,300,0.189248298
outlier,4,0.8,300,300,0.255154733
outlier,64,0.8,50,300,0.17577141
outlier,64,0,50,300,0.032518036
outlier,16,0.2,50,500,0.034581633
outlier,8,0,150,300,0.269415577
outlier,64,0.6,50,500,0.116200186
outlier,32,0,300,150,0.26898183
outlier,64,0.6,150,150,0.14256017
outlier,8,0.2,50,500,0.03080606
outlier,4,0.8,150,300,0.282057091
outlier,64,0.2,50,300,0.04200109
outlier,8,0,300,300,0.252320164
outlier,4,0.6,300,500,0.102451727
outlier,4,0.6,50,500,0.172421822
outlier,32,0.2,300,150,0.266480847
outlier,4,0.4,150,500,0.023104047
outlier,64,0.8,150,150,0.280914523
outlier,64,0,150,150,0.280914523
outlier,16,0.8,150,300,0.275067825
outlier,4,0,300,300,0.255154733
outlier,16,0.6,300,300,0.083224606
outlier,64,0.2,150,150,0.281163537
outlier,64,0.4,50,300,0.07540384
outlier,8,0.2,150,300,0.264205452
outlier,8,0.4,150,500,0.022906145
outlier,32,0.2,150,300,0.020304218
outlier,16,0.4,50,500,0.070937297
outlier,64,0.4,150,150,0.243628869
outlier,32,0.4,300,150,0.253568775
outlier,64,0.6,150,150,0.204454998
outlier,4,0,150,300,0.282057091
outlier,64,0.8,150,150,0.185201547
outlier,64,0,150,150,0.025840549
outlier,8,0.4,50,500,0.061466743
outlier,32,0.8,50,500,0.285227463
outlier,8,0.2,300,300,0.242655309
outlier,64,0.6,50,300,0.193072569
outlier,4,0.8,50,500,0.078376895
outlier,4,0,50,500,0.021268636
outlier,32,0.6,300,150,0.27424438
outlier,64,0.2,150,150,0.032858085
outlier,16,0,150,300,0.275067825
outlier,8,0.6,300,500,0.053834796
outlier,4,0.2,300,300,0.240501648
outlier,8,0.4,150,300,0.241556724
outlier,32,0,50,500,0.285227463
outlier,64,0.8,50,500,0.292592812
outlier,64,0.8,50,300,0.24392044
outlier,64,0.4,150,150,0.05819201
outlier,16,0.6,50,500,0.186105528
outlier,32,0.8,300,150,0.294850459
outlier,32,0,300,150,0.02055719
outlier,16,0.4,150,500,0.022686778
outlier,4,0.2,150,300,0.279190008
outlier,64,0,50,500,0.292592812
outlier,64,0,50,300,0.24392044
outlier,8,0.4,300,300,0.207162599
outlier,8,0.6,50,500,0.174888797
outlier,4,0.2,50,500,0.027448149
outlier,64,0.2,50,500,0.290334343
outlier,64,0.6,150,150,0.157213218
outlier,64,0.2,50,300,0.243388712
outlier,32,0.2,50,500,0.279819803
outlier,32,0.4,150,300,0.040371653
outlier,64,0.4,50,500,0.285470958
outlier,64,0.4,50,300,0.233728345
outlier,32,0.2,300,150,0.028651605
outlier,16,0.2,150,300,0.271865861
outlier,4,0.4,300,300,0.192940358
outlier,8,0.6,150,300,0.177580522
